onset	duration	trial_type	hand	congruency	direction	ball_color	hit
4.3837890625	1.0	premove	left	incongruent	left	yellow	0
5.3837890625	1.8662109375	execution	left	incongruent	left	yellow	1
7.25	0.0	hit	left	incongruent	left	yellow	1
9.9169921875	1.0	premove	left	congruent	left	red	0
10.9169921875	1.5830078125	execution	left	congruent	left	red	1
12.5	0.0	hit	left	congruent	left	red	1
15.0	1.0	premove	left	incongruent	right	yellow	0
16.0	1.849609375	execution	left	incongruent	right	yellow	1
17.849609375	0.0	hit	left	incongruent	right	yellow	1
20.3330078125	1.0	premove	left	congruent	right	red	0
21.3330078125	2.0830078125	execution	left	congruent	right	red	1
23.416015625	0.0	hit	left	congruent	right	red	1
25.9326171875	1.0	premove	left	incongruent	left	yellow	0
26.9326171875	2.1494140625	execution	left	incongruent	left	yellow	1
29.08203125	0.0	hit	left	incongruent	left	yellow	1
31.6328125	1.0	premove	left	congruent	left	red	0
32.6328125	1.83203125	execution	left	congruent	left	red	1
34.46484375	0.0	hit	left	congruent	left	red	1
36.798828125	1.0	premove	left	incongruent	right	yellow	0
37.798828125	1.43359375	execution	left	incongruent	right	yellow	1
39.232421875	0.0	hit	left	incongruent	right	yellow	1
41.732421875	1.0	premove	left	congruent	right	red	0
42.732421875	1.951171875	execution	left	congruent	right	red	1
44.68359375	0.0	hit	left	congruent	right	red	1
47.1650390625	1.0	premove	left	incongruent	left	yellow	0
48.1650390625	2.2001953125	execution	left	incongruent	left	yellow	1
50.365234375	0.0	hit	left	incongruent	left	yellow	1
52.798828125	1.0009765625	premove	left	congruent	left	red	0
53.7998046875	2.115234375	execution	left	congruent	left	red	1
55.9150390625	0.0	hit	left	congruent	left	red	1
58.564453125	1.0	premove	left	incongruent	right	yellow	0
59.564453125	2.0517578125	execution	left	incongruent	right	yellow	1
61.6162109375	0.0	hit	left	incongruent	right	yellow	1
63.8330078125	1.0166015625	premove	left	congruent	right	red	0
64.849609375	1.8310546875	execution	left	congruent	right	red	1
66.6806640625	0.0	hit	left	congruent	right	red	1
69.1806640625	1.0	premove	left	incongruent	left	yellow	0
70.1806640625	2.283203125	execution	left	incongruent	left	yellow	1
72.4638671875	0.0	hit	left	incongruent	left	yellow	1
74.796875	1.0009765625	premove	left	congruent	left	red	0
75.7978515625	1.548828125	execution	left	congruent	left	red	1
77.3466796875	0.0	hit	left	congruent	left	red	1
79.7470703125	1.0	premove	left	incongruent	right	yellow	0
80.7470703125	1.6826171875	execution	left	incongruent	right	yellow	1
82.4296875	0.0	hit	left	incongruent	right	yellow	1
84.6298828125	1.0	premove	left	congruent	right	red	0
85.6298828125	2.2666015625	execution	left	congruent	right	red	1
87.896484375	0.0	hit	left	congruent	right	red	1
90.3134765625	1.0	premove	left	incongruent	left	yellow	0
91.3134765625	2.3662109375	execution	left	incongruent	left	yellow	1
93.6796875	0.0	hit	left	incongruent	left	yellow	1
96.1796875	1.0	premove	left	congruent	left	red	0
97.1796875	1.8994140625	execution	left	congruent	left	red	1
99.0791015625	0.0	hit	left	congruent	left	red	1
101.3798828125	0.9990234375	premove	left	incongruent	right	yellow	0
102.37890625	2.0166015625	execution	left	incongruent	right	yellow	1
104.3955078125	0.0	hit	left	incongruent	right	yellow	1
106.7294921875	1.0	premove	left	congruent	right	red	0
107.7294921875	1.7998046875	execution	left	congruent	right	red	1
109.529296875	0.0	hit	left	congruent	right	red	1
112.080078125	1.0009765625	premove	left	incongruent	left	yellow	0
113.0810546875	2.48046875	execution	left	incongruent	left	yellow	1
115.5615234375	0.0	hit	left	incongruent	left	yellow	1
118.3125	1.0	premove	left	congruent	left	red	0
119.3125	2.416015625	execution	left	congruent	left	red	1
121.728515625	0.0	hit	left	congruent	left	red	1
124.01171875	1.0166015625	premove	left	incongruent	right	yellow	0
125.0283203125	2.033203125	execution	left	incongruent	right	yellow	1
127.0615234375	0.0	hit	left	incongruent	right	yellow	1
129.5283203125	1.0	premove	left	congruent	right	red	0
130.5283203125	2.06640625	execution	left	congruent	right	red	1
132.5947265625	0.0	hit	left	congruent	right	red	1
135.0615234375	1.0	premove	left	incongruent	left	yellow	0
136.0615234375	2.44921875	execution	left	incongruent	left	yellow	1
138.5107421875	0.0	hit	left	incongruent	left	yellow	1
140.9443359375	1.0	premove	left	congruent	left	red	0
141.9443359375	2.3994140625	execution	left	congruent	left	red	1
144.34375	0.0	hit	left	congruent	left	red	1
146.66015625	1.0	premove	left	incongruent	right	yellow	0
147.66015625	2.283203125	execution	left	incongruent	right	yellow	1
149.943359375	0.0	hit	left	incongruent	right	yellow	1
152.4609375	1.0	premove	left	congruent	right	red	0
153.4609375	2.1826171875	execution	left	congruent	right	red	1
155.6435546875	0.0	hit	left	congruent	right	red	1
158.3955078125	1.0166015625	premove	left	incongruent	left	yellow	0
159.412109375	2.6142578125	execution	left	incongruent	left	yellow	1
162.0263671875	0.0	hit	left	incongruent	left	yellow	1
164.4931640625	1.001953125	premove	left	congruent	left	red	0
165.4951171875	1.697265625	execution	left	congruent	left	red	1
167.1923828125	0.0	hit	left	congruent	left	red	1
169.5947265625	1.017578125	premove	left	incongruent	right	yellow	0
170.6123046875	2.23046875	execution	left	incongruent	right	yellow	1
172.8427734375	0.0	hit	left	incongruent	right	yellow	1
174.9921875	1.0	premove	left	congruent	right	red	0
175.9921875	2.2666015625	execution	left	congruent	right	red	1
178.2587890625	0.0	hit	left	congruent	right	red	1
180.7421875	1.0	premove	left	incongruent	left	yellow	0
181.7421875	2.7685546875	execution	left	incongruent	left	yellow	1
184.5107421875	0.0	hit	left	incongruent	left	yellow	1
186.892578125	1.0	premove	left	congruent	left	red	0
187.892578125	2.1494140625	execution	left	congruent	left	red	1
190.0419921875	0.0	hit	left	congruent	left	red	1
192.2421875	1.0	premove	left	incongruent	right	yellow	0
193.2421875	1.7666015625	execution	left	incongruent	right	yellow	1
195.0087890625	0.0	hit	left	incongruent	right	yellow	1
197.3271484375	0.9990234375	premove	left	congruent	right	red	0
198.326171875	2.1650390625	execution	left	congruent	right	red	1
200.4912109375	0.0	hit	left	congruent	right	red	1
203.1083984375	1.0	premove	left	incongruent	left	yellow	0
204.1083984375	2.9658203125	execution	left	incongruent	left	yellow	1
207.07421875	0.0	hit	left	incongruent	left	yellow	1
209.4931640625	1.0146484375	premove	left	congruent	left	red	0
210.5078125	1.8330078125	execution	left	congruent	left	red	1
212.3408203125	0.0	hit	left	congruent	left	red	1
214.740234375	1.0	premove	left	incongruent	right	yellow	0
215.740234375	1.68359375	execution	left	incongruent	right	yellow	1
217.423828125	0.0	hit	left	incongruent	right	yellow	1
219.70703125	1.0	premove	left	congruent	right	red	0
220.70703125	2.216796875	execution	left	congruent	right	red	1
222.923828125	0.0	hit	left	congruent	right	red	1
225.3232421875	1.0009765625	premove	left	incongruent	left	yellow	0
226.32421875	2.4990234375	execution	left	incongruent	left	yellow	1
228.8232421875	0.0	hit	left	incongruent	left	yellow	1
231.0068359375	1.0	premove	left	congruent	left	red	0
232.0068359375	1.8330078125	execution	left	congruent	left	red	1
233.83984375	0.0	hit	left	congruent	left	red	1
236.056640625	1.0	premove	left	incongruent	right	yellow	0
237.056640625	1.8330078125	execution	left	incongruent	right	yellow	1
238.8896484375	0.0	hit	left	incongruent	right	yellow	1
241.1396484375	1.0	premove	left	congruent	right	red	0
242.1396484375	2.1494140625	execution	left	congruent	right	red	1
244.2890625	0.0	hit	left	congruent	right	red	1
246.875	1.0	premove	left	incongruent	left	yellow	0
247.875	2.130859375	execution	left	incongruent	left	yellow	1
250.005859375	0.0	hit	left	incongruent	left	yellow	1
252.40625	1.0	premove	left	congruent	left	red	0
253.40625	1.9326171875	execution	left	congruent	left	red	1
255.3388671875	0.0	hit	left	congruent	left	red	1
257.58984375	0.9990234375	premove	left	incongruent	right	yellow	0
258.5888671875	2.2021484375	execution	left	incongruent	right	yellow	1
260.791015625	0.0	hit	left	incongruent	right	yellow	1
262.7724609375	1.0185546875	premove	left	congruent	right	red	0
263.791015625	1.8466796875	execution	left	congruent	right	red	1
265.6376953125	0.0	hit	left	congruent	right	red	1
268.072265625	1.0	premove	left	incongruent	left	yellow	0
269.072265625	2.19921875	execution	left	incongruent	left	yellow	1
271.271484375	0.0	hit	left	incongruent	left	yellow	1
273.6044921875	1.0	premove	left	congruent	left	red	0
274.6044921875	1.9833984375	execution	left	congruent	left	red	1
276.587890625	0.0	hit	left	congruent	left	red	1
278.837890625	1.0	premove	left	incongruent	right	yellow	0
279.837890625	2.0166015625	execution	left	incongruent	right	yellow	1
281.8544921875	0.0	hit	left	incongruent	right	yellow	1
284.1728515625	0.998046875	premove	left	congruent	right	red	0
285.1708984375	2.216796875	execution	left	congruent	right	red	1
287.3876953125	0.0	hit	left	congruent	right	red	1
289.75390625	1.0	premove	left	incongruent	left	yellow	0
290.75390625	2.666015625	execution	left	incongruent	left	yellow	1
293.419921875	0.0	hit	left	incongruent	left	yellow	1
295.88671875	1.0	premove	left	congruent	left	red	0
296.88671875	2.25	execution	left	congruent	left	red	1
299.13671875	0.0	hit	left	congruent	left	red	1
301.6220703125	0.9990234375	premove	left	incongruent	right	yellow	0
302.62109375	2.2490234375	execution	left	incongruent	right	yellow	1
304.8701171875	0.0	hit	left	incongruent	right	yellow	1
307.3369140625	1.0	premove	left	congruent	right	red	0
308.3369140625	1.8994140625	execution	left	congruent	right	red	1
310.236328125	0.0	hit	left	congruent	right	red	1
312.8701171875	1.0	premove	left	incongruent	left	yellow	0
313.8701171875	2.5654296875	execution	left	incongruent	left	yellow	1
316.435546875	0.0	hit	left	incongruent	left	yellow	1
319.052734375	1.0	premove	left	congruent	left	red	0
