onset	duration	trial_type	hand	congruency	direction	ball_color	hit
2.3447265625	1.0	premove	left	incongruent	left	yellow	0
3.3447265625	1.6337890625	execution	left	incongruent	left	yellow	1
4.978515625	0.0	hit	left	incongruent	left	yellow	1
7.361328125	1.0	premove	left	congruent	left	red	0
8.361328125	2.31640625	execution	left	congruent	left	red	1
10.677734375	0.0	hit	left	congruent	left	red	1
13.1279296875	1.0	premove	left	incongruent	right	yellow	0
14.1279296875	2.3017578125	execution	left	incongruent	right	yellow	1
16.4296875	0.0	hit	left	incongruent	right	yellow	1
20.1943359375	1.0	premove	left	congruent	right	red	0
21.1943359375	1.81640625	execution	left	congruent	right	red	1
23.0107421875	0.0	hit	left	congruent	right	red	1
25.244140625	1.0	premove	left	incongruent	left	yellow	0
26.244140625	2.099609375	execution	left	incongruent	left	yellow	1
28.34375	0.0	hit	left	incongruent	left	yellow	1
30.693359375	1.0009765625	premove	left	congruent	left	red	0
31.6943359375	2.548828125	execution	left	congruent	left	red	1
34.2431640625	0.0	hit	left	congruent	left	red	1
36.626953125	1.0	premove	left	incongruent	right	yellow	0
37.626953125	2.2333984375	execution	left	incongruent	right	yellow	1
39.8603515625	0.0	hit	left	incongruent	right	yellow	1
42.2099609375	1.0	premove	left	congruent	right	red	0
43.2099609375	1.5361328125	execution	left	congruent	right	red	1
44.74609375	0.0	hit	left	congruent	right	red	1
47.009765625	1.0	premove	left	incongruent	left	yellow	0
48.009765625	2.283203125	execution	left	incongruent	left	yellow	1
50.29296875	0.0	hit	left	incongruent	left	yellow	1
52.728515625	0.9970703125	premove	left	congruent	left	red	0
53.7255859375	1.43359375	execution	left	congruent	left	red	1
55.1591796875	0.0	hit	left	congruent	left	red	1
57.4755859375	1.0	premove	left	incongruent	right	yellow	0
58.4755859375	1.7333984375	execution	left	incongruent	right	yellow	1
60.208984375	0.0	hit	left	incongruent	right	yellow	1
62.5087890625	1.0	premove	left	congruent	right	red	0
63.5087890625	2.1845703125	execution	left	congruent	right	red	1
65.693359375	0.0	hit	left	congruent	right	red	1
67.9091796875	1.0	premove	left	incongruent	left	yellow	0
68.9091796875	2.1328125	execution	left	incongruent	left	yellow	1
71.0419921875	0.0	hit	left	incongruent	left	yellow	1
73.3251953125	1.0	premove	left	congruent	left	red	0
74.3251953125	2.4853515625	execution	left	congruent	left	red	1
76.810546875	0.0	hit	left	congruent	left	red	1
79.0087890625	0.9990234375	premove	left	incongruent	right	yellow	0
80.0078125	1.9833984375	execution	left	incongruent	right	yellow	1
81.9912109375	0.0	hit	left	incongruent	right	yellow	1
84.2744140625	1.0	premove	left	congruent	right	red	0
85.2744140625	1.966796875	execution	left	congruent	right	red	1
87.2412109375	0.0	hit	left	congruent	right	red	1
89.6240234375	1.0009765625	premove	left	incongruent	left	yellow	0
90.625	2.4345703125	execution	left	incongruent	left	yellow	1
93.0595703125	0.0	hit	left	incongruent	left	yellow	1
95.45703125	1.0009765625	premove	left	congruent	left	red	0
96.4580078125	2.1162109375	execution	left	congruent	left	red	1
98.57421875	0.0	hit	left	congruent	left	red	1
