onset	duration	trial_type	hand	congruency	direction	ball_color	hit
3.24609375	1.0	premove	right	incongruent	left	yellow	0
4.24609375	1.6005859375	execution	right	incongruent	left	yellow	1
5.8466796875	0.0	hit	right	incongruent	left	yellow	1
9.1787109375	1.0009765625	premove	right	congruent	left	red	0
10.1796875	1.7509765625	execution	right	congruent	left	red	1
11.9306640625	0.0	hit	right	congruent	left	red	1
15.0458984375	1.0	premove	right	incongruent	right	yellow	0
16.0458984375	2.765625	execution	right	incongruent	right	yellow	1
18.8115234375	0.0	hit	right	incongruent	right	yellow	1
22.3115234375	1.0	premove	right	congruent	right	red	0
23.3115234375	1.9501953125	execution	right	congruent	right	red	1
25.26171875	0.0	hit	right	congruent	right	red	1
28.2119140625	1.0	premove	right	incongruent	left	yellow	0
29.2119140625	2.2822265625	execution	right	incongruent	left	yellow	1
31.494140625	0.0	hit	right	incongruent	left	yellow	1
34.1455078125	1.0009765625	premove	right	congruent	left	red	0
35.146484375	1.880859375	execution	right	congruent	left	red	1
37.02734375	0.0	hit	right	congruent	left	red	1
41.2958984375	1.0	premove	right	incongruent	right	yellow	0
42.2958984375	1.94921875	execution	right	incongruent	right	yellow	1
44.2451171875	0.0	hit	right	incongruent	right	yellow	1
47.1279296875	1.0	premove	right	congruent	right	red	0
48.1279296875	1.7490234375	execution	right	congruent	right	red	1
49.876953125	0.0	hit	right	congruent	right	red	1
52.59375	1.0	premove	right	incongruent	left	yellow	0
53.59375	1.599609375	execution	right	incongruent	left	yellow	1
55.193359375	0.0	hit	right	incongruent	left	yellow	1
58.3271484375	1.0	premove	right	congruent	left	red	0
59.3271484375	2.2177734375	execution	right	congruent	left	red	1
61.544921875	0.0	hit	right	congruent	left	red	1
64.4267578125	1.0	premove	right	incongruent	right	yellow	0
65.4267578125	2.2333984375	execution	right	incongruent	right	yellow	1
67.66015625	0.0	hit	right	incongruent	right	yellow	1
70.3759765625	1.0	premove	right	congruent	right	red	0
71.3759765625	2.099609375	execution	right	congruent	right	red	1
73.4755859375	0.0	hit	right	congruent	right	red	1
76.1591796875	1.0	premove	right	incongruent	left	yellow	0
77.1591796875	2.716796875	execution	right	incongruent	left	yellow	1
79.8759765625	0.0	hit	right	incongruent	left	yellow	1
82.67578125	1.0	premove	right	congruent	left	red	0
83.67578125	2.69921875	execution	right	congruent	left	red	1
86.375	0.0	hit	right	congruent	left	red	1
88.9921875	1.0	premove	right	incongruent	right	yellow	0
89.9921875	2.25	execution	right	incongruent	right	yellow	1
92.2421875	0.0	hit	right	incongruent	right	yellow	1
95.1416015625	1.0	premove	right	congruent	right	red	0
96.1416015625	2.4169921875	execution	right	congruent	right	red	1
98.55859375	0.0	hit	right	congruent	right	red	1
101.291015625	1.0	premove	right	incongruent	left	yellow	0
102.291015625	2.1337890625	execution	right	incongruent	left	yellow	1
104.4248046875	0.0	hit	right	incongruent	left	yellow	1
