onset	duration	trial_type	hand	congruency	direction	ball_color	hit
10.6181640625	1.0	premove	right	congruent	left	red	0
11.6181640625	4.75	execution	right	congruent	left	red	1
16.3681640625	0.0	hit	right	congruent	left	red	1
19.451171875	1.0	premove	right	incongruent	right	yellow	0
20.451171875	5.0166015625	execution	right	incongruent	right	yellow	1
25.4677734375	0.0	hit	right	incongruent	right	yellow	1
28.55078125	1.0	premove	right	incongruent	right	yellow	0
29.55078125	5.5830078125	execution	right	incongruent	right	yellow	1
35.1337890625	0.0	hit	right	incongruent	right	yellow	1
38.4677734375	0.9990234375	premove	right	incongruent	left	yellow	0
39.466796875	5.0	execution	right	incongruent	left	yellow	1
44.466796875	0.0	hit	right	incongruent	left	yellow	1
47.55078125	0.9990234375	premove	right	congruent	left	red	0
48.5498046875	4.3828125	execution	right	congruent	left	red	1
52.9326171875	0.0	hit	right	congruent	left	red	1
55.8828125	1.0	premove	right	incongruent	right	yellow	0
56.8828125	4.3662109375	execution	right	incongruent	right	yellow	1
61.2490234375	0.0	hit	right	incongruent	right	yellow	1
64.4677734375	1.0	premove	right	congruent	right	red	0
65.4677734375	4.880859375	execution	right	congruent	right	red	1
70.3486328125	0.0	hit	right	congruent	right	red	1
73.533203125	0.9990234375	premove	right	congruent	right	red	0
74.5322265625	5.0830078125	execution	right	congruent	right	red	1
79.615234375	0.0	hit	right	congruent	right	red	1
84.3310546875	1.0	premove	right	congruent	left	red	0
85.3310546875	4.18359375	execution	right	congruent	left	red	1
89.5146484375	0.0	hit	right	congruent	left	red	1
92.2646484375	1.0	premove	right	incongruent	right	yellow	0
93.2646484375	4.8662109375	execution	right	incongruent	right	yellow	1
98.130859375	0.0	hit	right	incongruent	right	yellow	1
101.1650390625	0.9990234375	premove	right	incongruent	right	yellow	0
102.1640625	5.533203125	execution	right	incongruent	right	yellow	1
107.697265625	0.0	hit	right	incongruent	right	yellow	1
110.796875	1.0	premove	right	incongruent	left	yellow	0
111.796875	5.599609375	execution	right	incongruent	left	yellow	1
117.396484375	0.0	hit	right	incongruent	left	yellow	1
120.146484375	1.001953125	premove	right	congruent	left	red	0
121.1484375	5.048828125	execution	right	congruent	left	red	1
126.197265625	0.0	hit	right	congruent	left	red	1
128.7958984375	1.0009765625	premove	right	incongruent	right	yellow	0
129.796875	4.83203125	execution	right	incongruent	right	yellow	1
134.62890625	0.0	hit	right	incongruent	right	yellow	1
137.9287109375	1.0	premove	right	congruent	right	red	0
138.9287109375	5.349609375	execution	right	congruent	right	red	1
144.2783203125	0.0	hit	right	congruent	right	red	1
147.3623046875	0.9990234375	premove	right	incongruent	left	yellow	0
148.361328125	4.5498046875	execution	right	incongruent	left	yellow	1
152.9111328125	0.0	hit	right	incongruent	left	yellow	1
155.62890625	1.0009765625	premove	right	congruent	left	red	0
156.6298828125	5.181640625	execution	right	congruent	left	red	1
161.8115234375	0.0	hit	right	congruent	left	red	1
164.310546875	1.0	premove	right	incongruent	right	yellow	0
165.310546875	4.2841796875	execution	right	incongruent	right	yellow	1
169.5947265625	0.0	hit	right	incongruent	right	yellow	1
172.794921875	1.0009765625	premove	right	congruent	right	red	0
173.7958984375	5.2646484375	execution	right	congruent	right	red	1
179.060546875	0.0	hit	right	congruent	right	red	1
181.828125	1.017578125	premove	right	incongruent	left	yellow	0
182.845703125	3.9482421875	execution	right	incongruent	left	yellow	1
186.7939453125	0.0	hit	right	incongruent	left	yellow	1
189.3935546875	1.0	premove	right	congruent	left	red	0
190.3935546875	4.71875	execution	right	congruent	left	red	1
195.1123046875	0.0	hit	right	congruent	left	red	1
197.5263671875	1.0	premove	right	incongruent	right	yellow	0
198.5263671875	4.8662109375	execution	right	incongruent	right	yellow	1
203.392578125	0.0	hit	right	incongruent	right	yellow	1
206.4931640625	1.0	premove	right	congruent	right	red	0
207.4931640625	5.4326171875	execution	right	congruent	right	red	1
212.92578125	0.0	hit	right	congruent	right	red	1
215.8095703125	0.9990234375	premove	right	incongruent	left	yellow	0
216.80859375	5.1162109375	execution	right	incongruent	left	yellow	1
221.9248046875	0.0	hit	right	incongruent	left	yellow	1
224.8251953125	1.0	premove	right	incongruent	left	yellow	0
225.8251953125	5.7666015625	execution	right	incongruent	left	yellow	1
231.591796875	0.0	hit	right	incongruent	left	yellow	1
234.6416015625	1.0	premove	right	incongruent	right	yellow	0
235.6416015625	5.099609375	execution	right	incongruent	right	yellow	1
240.7412109375	0.0	hit	right	incongruent	right	yellow	1
243.791015625	1.0	premove	right	congruent	right	red	0
244.791015625	4.9326171875	execution	right	congruent	right	red	1
249.7236328125	0.0	hit	right	congruent	right	red	1
252.625	1.0166015625	premove	right	incongruent	left	yellow	0
253.6416015625	5.4814453125	execution	right	incongruent	left	yellow	1
259.123046875	0.0	hit	right	incongruent	left	yellow	1
