onset	duration	trial_type	hand	congruency	direction	ball_color	hit
15.44921875	1.0	premove	right	congruent	left	red	0
16.44921875	3.56640625	execution	right	congruent	left	red	1
20.015625	0.0	hit	right	congruent	left	red	1
25.482421875	1.0	premove	right	congruent	right	red	0
26.482421875	4.1494140625	execution	right	congruent	right	red	1
30.6318359375	0.0	hit	right	congruent	right	red	1
35.3828125	0.9990234375	premove	right	incongruent	left	yellow	0
36.3818359375	2.9833984375	execution	right	incongruent	left	yellow	1
39.365234375	0.0	hit	right	incongruent	left	yellow	1
45.431640625	1.0166015625	premove	right	incongruent	right	yellow	0
46.4482421875	4.4326171875	execution	right	incongruent	right	yellow	1
50.880859375	0.0	hit	right	incongruent	right	yellow	1
56.2978515625	1.0	premove	right	congruent	right	red	0
57.2978515625	4.33203125	execution	right	congruent	right	red	1
61.6298828125	0.0	hit	right	congruent	right	red	1
66.09765625	1.0	premove	right	incongruent	left	yellow	0
67.09765625	4.1162109375	execution	right	incongruent	left	yellow	1
71.2138671875	0.0	hit	right	incongruent	left	yellow	1
76.61328125	1.0	premove	right	congruent	left	red	0
77.61328125	3.8662109375	execution	right	congruent	left	red	1
81.4794921875	0.0	hit	right	congruent	left	red	1
86.74609375	1.0	premove	right	congruent	left	red	0
87.74609375	3.2998046875	execution	right	congruent	left	red	1
91.0458984375	0.0	hit	right	congruent	left	red	1
94.9462890625	0.9990234375	premove	right	incongruent	left	yellow	0
95.9453125	2.783203125	execution	right	incongruent	left	yellow	1
98.728515625	0.0	hit	right	incongruent	left	yellow	1
103.978515625	1.0	premove	right	congruent	right	red	0
104.978515625	3.0	execution	right	congruent	right	red	1
107.978515625	0.0	hit	right	congruent	right	red	1
113.3623046875	0.9990234375	premove	right	incongruent	right	yellow	0
114.361328125	3.416015625	execution	right	incongruent	right	yellow	1
117.77734375	0.0	hit	right	incongruent	right	yellow	1
122.8779296875	1.0009765625	premove	right	congruent	right	red	0
123.87890625	3.33203125	execution	right	congruent	right	red	1
127.2109375	0.0	hit	right	congruent	right	red	1
132.4775390625	1.0	premove	right	incongruent	left	yellow	0
133.4775390625	3.3662109375	execution	right	incongruent	left	yellow	1
136.84375	0.0	hit	right	incongruent	left	yellow	1
141.6103515625	1.0	premove	right	incongruent	right	yellow	0
142.6103515625	3.1328125	execution	right	incongruent	right	yellow	1
145.7431640625	0.0	hit	right	incongruent	right	yellow	1
151.4931640625	1.0	premove	right	congruent	left	red	0
152.4931640625	3.4658203125	execution	right	congruent	left	red	1
155.958984375	0.0	hit	right	congruent	left	red	1
161.109375	1.0009765625	premove	right	congruent	right	red	0
162.1103515625	3.015625	execution	right	congruent	right	red	1
165.1259765625	0.0	hit	right	congruent	right	red	1
170.142578125	1.0	premove	right	incongruent	right	yellow	0
171.142578125	2.533203125	execution	right	incongruent	right	yellow	1
173.67578125	0.0	hit	right	incongruent	right	yellow	1
178.4443359375	0.9970703125	premove	right	congruent	left	red	0
179.44140625	3.3505859375	execution	right	congruent	left	red	1
182.7919921875	0.0	hit	right	congruent	left	red	1
187.3251953125	1.0	premove	right	incongruent	left	yellow	0
188.3251953125	1.8330078125	execution	right	incongruent	left	yellow	1
190.158203125	0.0	hit	right	incongruent	left	yellow	1
195.1240234375	1.0	premove	right	incongruent	left	yellow	0
196.1240234375	2.583984375	execution	right	incongruent	left	yellow	1
198.7080078125	0.0	hit	right	incongruent	left	yellow	1
204.5595703125	1.0	premove	right	congruent	left	red	0
205.5595703125	2.6806640625	execution	right	congruent	left	red	1
208.240234375	0.0	hit	right	congruent	left	red	1
214.0732421875	1.0	premove	right	incongruent	right	yellow	0
215.0732421875	3.283203125	execution	right	incongruent	right	yellow	1
218.3564453125	0.0	hit	right	incongruent	right	yellow	1
223.58984375	1.0	premove	right	congruent	right	red	0
224.58984375	2.6162109375	execution	right	congruent	right	red	1
227.2060546875	0.0	hit	right	congruent	right	red	1
231.7724609375	1.0	premove	right	congruent	left	red	0
232.7724609375	2.099609375	execution	right	congruent	left	red	1
234.8720703125	0.0	hit	right	congruent	left	red	1
240.07421875	1.0	premove	right	incongruent	right	yellow	0
241.07421875	2.84765625	execution	right	incongruent	right	yellow	1
243.921875	0.0	hit	right	incongruent	right	yellow	1
250.0224609375	1.0009765625	premove	right	incongruent	left	yellow	0
251.0234375	2.3154296875	execution	right	incongruent	left	yellow	1
253.3388671875	0.0	hit	right	incongruent	left	yellow	1
257.6044921875	1.0	premove	right	congruent	right	red	0
258.6044921875	2.6015625	execution	right	congruent	right	red	1
261.2060546875	0.0	hit	right	congruent	right	red	1
267.787109375	1.0	premove	right	congruent	right	red	0
268.787109375	2.18359375	execution	right	congruent	right	red	1
270.970703125	0.0	hit	right	congruent	right	red	1
276.3720703125	1.0	premove	right	incongruent	right	yellow	0
277.3720703125	2.46484375	execution	right	incongruent	right	yellow	1
279.8369140625	0.0	hit	right	incongruent	right	yellow	1
284.2373046875	1.0	premove	right	incongruent	left	yellow	0
285.2373046875	2.94921875	execution	right	incongruent	left	yellow	1
288.1865234375	0.0	hit	right	incongruent	left	yellow	1
292.5380859375	0.998046875	premove	right	congruent	left	red	0
293.5361328125	3.0859375	execution	right	congruent	left	red	1
296.6220703125	0.0	hit	right	congruent	left	red	1
301.8369140625	0.9990234375	premove	right	incongruent	right	yellow	0
302.8359375	1.0166015625	execution	right	incongruent	right	yellow	1
303.8525390625	0.0	hit	right	incongruent	right	yellow	1
309.869140625	1.001953125	premove	right	congruent	right	red	0
310.87109375	3.046875	execution	right	congruent	right	red	1
313.91796875	0.0	hit	right	congruent	right	red	1
319.685546875	1.015625	premove	right	incongruent	left	yellow	0
320.701171875	3.13671875	execution	right	incongruent	left	yellow	1
323.837890625	0.0	hit	right	incongruent	left	yellow	1
329.5849609375	1.0	premove	right	congruent	left	red	0
330.5849609375	3.3662109375	execution	right	congruent	left	red	1
333.951171875	0.0	hit	right	congruent	left	red	1
339.55078125	1.0	premove	right	congruent	left	red	0
340.55078125	1.0166015625	execution	right	congruent	left	red	1
341.5673828125	0.0	hit	right	congruent	left	red	1
346.2509765625	1.0	premove	right	incongruent	right	yellow	0
347.2509765625	2.798828125	execution	right	incongruent	right	yellow	1
350.0498046875	0.0	hit	right	incongruent	right	yellow	1
354.56640625	1.0	premove	right	congruent	right	red	0
355.56640625	3.583984375	execution	right	congruent	right	red	1
359.150390625	0.0	hit	right	congruent	right	red	1
364.56640625	1.0	premove	right	incongruent	left	yellow	0
365.56640625	3.0498046875	execution	right	incongruent	left	yellow	1
368.6162109375	0.0	hit	right	incongruent	left	yellow	1
373.033203125	1.0	premove	right	incongruent	left	yellow	0
374.033203125	3.8154296875	execution	right	incongruent	left	yellow	1
377.8486328125	0.0	hit	right	incongruent	left	yellow	1
