onset	duration	trial_type	hand	congruency	direction	ball_color	hit
2.736328125	1.0	premove	right	incongruent	left	yellow	0
3.736328125	1.4833984375	execution	right	incongruent	left	yellow	1
5.2197265625	0.0	hit	right	incongruent	left	yellow	1
9.1865234375	1.0	premove	right	congruent	left	red	0
10.1865234375	1.7158203125	execution	right	congruent	left	red	1
11.90234375	0.0	hit	right	congruent	left	red	1
15.419921875	1.0	premove	right	incongruent	right	yellow	0
16.419921875	1.599609375	execution	right	incongruent	right	yellow	1
18.01953125	0.0	hit	right	incongruent	right	yellow	1
21.869140625	0.9990234375	premove	right	congruent	right	red	0
22.8681640625	2.0009765625	execution	right	congruent	right	red	1
24.869140625	0.0	hit	right	congruent	right	red	1
28.8525390625	1.0	premove	right	incongruent	left	yellow	0
29.8525390625	1.7158203125	execution	right	incongruent	left	yellow	1
31.568359375	0.0	hit	right	incongruent	left	yellow	1
35.7685546875	1.0	premove	right	congruent	left	red	0
36.7685546875	1.732421875	execution	right	congruent	left	red	1
38.5009765625	0.0	hit	right	congruent	left	red	1
42.2685546875	0.9990234375	premove	right	incongruent	right	yellow	0
43.267578125	2.216796875	execution	right	incongruent	right	yellow	1
45.484375	0.0	hit	right	incongruent	right	yellow	1
49.1513671875	1.0	premove	right	congruent	right	red	0
50.1513671875	1.56640625	execution	right	congruent	right	red	1
51.7177734375	0.0	hit	right	congruent	right	red	1
56.583984375	1.0	premove	right	incongruent	left	yellow	0
57.583984375	1.732421875	execution	right	incongruent	left	yellow	1
59.31640625	0.0	hit	right	incongruent	left	yellow	1
64.55078125	1.0	premove	right	congruent	left	red	0
65.55078125	1.9326171875	execution	right	congruent	left	red	1
67.4833984375	0.0	hit	right	congruent	left	red	1
71.7001953125	1.0	premove	right	incongruent	right	yellow	0
72.7001953125	1.849609375	execution	right	incongruent	right	yellow	1
74.5498046875	0.0	hit	right	incongruent	right	yellow	1
78.533203125	1.0	premove	right	congruent	right	red	0
79.533203125	1.6162109375	execution	right	congruent	right	red	1
81.1494140625	0.0	hit	right	congruent	right	red	1
85.1162109375	1.0	premove	right	incongruent	left	yellow	0
86.1162109375	1.849609375	execution	right	incongruent	left	yellow	1
87.9658203125	0.0	hit	right	incongruent	left	yellow	1
92.3154296875	1.0009765625	premove	right	congruent	left	red	0
93.31640625	2.232421875	execution	right	congruent	left	red	1
95.548828125	0.0	hit	right	congruent	left	red	1
99.58203125	1.0	premove	right	incongruent	right	yellow	0
100.58203125	1.8330078125	execution	right	incongruent	right	yellow	1
102.4150390625	0.0	hit	right	incongruent	right	yellow	1
106.6650390625	1.0	premove	right	congruent	right	red	0
107.6650390625	1.69921875	execution	right	congruent	right	red	1
109.3642578125	0.0	hit	right	congruent	right	red	1
113.4814453125	1.0	premove	right	incongruent	left	yellow	0
114.4814453125	1.7333984375	execution	right	incongruent	left	yellow	1
116.21484375	0.0	hit	right	incongruent	left	yellow	1
120.5478515625	1.0	premove	right	congruent	left	red	0
121.5478515625	1.69921875	execution	right	congruent	left	red	1
123.2470703125	0.0	hit	right	congruent	left	red	1
127.2802734375	1.0009765625	premove	right	incongruent	right	yellow	0
128.28125	1.9326171875	execution	right	incongruent	right	yellow	1
130.2138671875	0.0	hit	right	incongruent	right	yellow	1
134.330078125	1.0	premove	right	congruent	right	red	0
135.330078125	1.81640625	execution	right	congruent	right	red	1
137.146484375	0.0	hit	right	congruent	right	red	1
141.0634765625	1.0	premove	right	incongruent	left	yellow	0
142.0634765625	1.4833984375	execution	right	incongruent	left	yellow	1
143.546875	0.0	hit	right	incongruent	left	yellow	1
147.7470703125	0.9990234375	premove	right	congruent	left	red	0
148.74609375	1.7666015625	execution	right	congruent	left	red	1
150.5126953125	0.0	hit	right	congruent	left	red	1
154.8466796875	1.0	premove	right	incongruent	right	yellow	0
155.8466796875	1.732421875	execution	right	incongruent	right	yellow	1
157.5791015625	0.0	hit	right	incongruent	right	yellow	1
161.662109375	1.0009765625	premove	right	congruent	right	red	0
162.6630859375	1.6328125	execution	right	congruent	right	red	1
164.2958984375	0.0	hit	right	congruent	right	red	1
168.345703125	1.0	premove	right	incongruent	left	yellow	0
169.345703125	1.75	execution	right	incongruent	left	yellow	1
171.095703125	0.0	hit	right	incongruent	left	yellow	1
176.0458984375	0.9990234375	premove	right	congruent	left	red	0
177.044921875	1.716796875	execution	right	congruent	left	red	1
178.76171875	0.0	hit	right	congruent	left	red	1
182.9951171875	1.0	premove	right	incongruent	right	yellow	0
183.9951171875	1.666015625	execution	right	incongruent	right	yellow	1
185.6611328125	0.0	hit	right	incongruent	right	yellow	1
189.361328125	1.0	premove	right	congruent	right	red	0
190.361328125	1.666015625	execution	right	congruent	right	red	1
192.02734375	0.0	hit	right	congruent	right	red	1
195.677734375	1.0	premove	right	incongruent	left	yellow	0
196.677734375	1.8994140625	execution	right	incongruent	left	yellow	1
198.5771484375	0.0	hit	right	incongruent	left	yellow	1
203.09375	1.0	premove	right	congruent	left	red	0
204.09375	2.0166015625	execution	right	congruent	left	red	1
206.1103515625	0.0	hit	right	congruent	left	red	1
210.41015625	1.0	premove	right	incongruent	right	yellow	0
211.41015625	2.033203125	execution	right	incongruent	right	yellow	1
213.443359375	0.0	hit	right	incongruent	right	yellow	1
217.6103515625	0.9990234375	premove	right	congruent	right	red	0
218.609375	1.6171875	execution	right	congruent	right	red	1
220.2265625	0.0	hit	right	congruent	right	red	1
224.4599609375	1.0	premove	right	incongruent	left	yellow	0
225.4599609375	1.7490234375	execution	right	incongruent	left	yellow	1
227.208984375	0.0	hit	right	incongruent	left	yellow	1
231.275390625	1.0009765625	premove	right	congruent	left	red	0
232.2763671875	2.3154296875	execution	right	congruent	left	red	1
234.591796875	0.0	hit	right	congruent	left	red	1
238.076171875	0.9990234375	premove	right	incongruent	right	yellow	0
239.0751953125	1.783203125	execution	right	incongruent	right	yellow	1
240.8583984375	0.0	hit	right	incongruent	right	yellow	1
244.4091796875	0.9990234375	premove	right	congruent	right	red	0
245.408203125	1.81640625	execution	right	congruent	right	red	1
247.224609375	0.0	hit	right	congruent	right	red	1
250.875	1.0	premove	right	incongruent	left	yellow	0
251.875	1.5830078125	execution	right	incongruent	left	yellow	1
253.4580078125	0.0	hit	right	incongruent	left	yellow	1
257.6083984375	1.0	premove	right	congruent	left	red	0
258.6083984375	1.6328125	execution	right	congruent	left	red	1
260.2412109375	0.0	hit	right	congruent	left	red	1
264.0751953125	1.0	premove	right	incongruent	right	yellow	0
265.0751953125	1.732421875	execution	right	incongruent	right	yellow	1
266.8076171875	0.0	hit	right	incongruent	right	yellow	1
271.5244140625	1.0	premove	right	congruent	right	red	0
272.5244140625	1.4833984375	execution	right	congruent	right	red	1
274.0078125	0.0	hit	right	congruent	right	red	1
278.140625	1.0	premove	right	incongruent	left	yellow	0
279.140625	1.69921875	execution	right	incongruent	left	yellow	1
280.83984375	0.0	hit	right	incongruent	left	yellow	1
284.8408203125	0.9990234375	premove	right	congruent	left	red	0
285.83984375	1.900390625	execution	right	congruent	left	red	1
287.740234375	0.0	hit	right	congruent	left	red	1
291.873046875	1.0	premove	right	incongruent	right	yellow	0
292.873046875	2.033203125	execution	right	incongruent	right	yellow	1
294.90625	0.0	hit	right	incongruent	right	yellow	1
298.90625	1.0	premove	right	congruent	right	red	0
299.90625	1.6494140625	execution	right	congruent	right	red	1
301.5556640625	0.0	hit	right	congruent	right	red	1
305.189453125	1.0	premove	right	incongruent	left	yellow	0
306.189453125	1.6162109375	execution	right	incongruent	left	yellow	1
307.8056640625	0.0	hit	right	incongruent	left	yellow	1
311.822265625	1.0	premove	right	congruent	left	red	0
312.822265625	1.466796875	execution	right	congruent	left	red	1
314.2890625	0.0	hit	right	congruent	left	red	1
318.4384765625	1.0	premove	right	incongruent	right	yellow	0
319.4384765625	1.716796875	execution	right	incongruent	right	yellow	1
321.1552734375	0.0	hit	right	incongruent	right	yellow	1
325.337890625	1.0009765625	premove	right	congruent	right	red	0
326.3388671875	1.765625	execution	right	congruent	right	red	1
