onset	duration	trial_type	hand	congruency	direction	ball_color	hit
7.1298828125	1.0	premove	left	incongruent	left	yellow	0
8.1298828125	1.7998046875	execution	left	incongruent	left	yellow	1
9.9296875	0.0	hit	left	incongruent	left	yellow	1
13.4462890625	1.015625	premove	left	congruent	left	red	0
14.4619140625	1.466796875	execution	left	congruent	left	red	1
15.9287109375	0.0	hit	left	congruent	left	red	1
19.4794921875	0.9990234375	premove	left	incongruent	right	yellow	0
20.478515625	2.0	execution	left	incongruent	right	yellow	1
22.478515625	0.0	hit	left	incongruent	right	yellow	1
25.7451171875	1.0	premove	left	congruent	right	red	0
26.7451171875	2.2333984375	execution	left	congruent	right	red	1
28.978515625	0.0	hit	left	congruent	right	red	1
32.478515625	1.0	premove	left	incongruent	left	yellow	0
33.478515625	2.0166015625	execution	left	incongruent	left	yellow	1
35.4951171875	0.0	hit	left	incongruent	left	yellow	1
39.0615234375	1.0	premove	left	congruent	left	red	0
40.0615234375	2.2333984375	execution	left	congruent	left	red	1
42.294921875	0.0	hit	left	congruent	left	red	1
45.5283203125	0.9990234375	premove	left	incongruent	right	yellow	0
46.52734375	2.150390625	execution	left	incongruent	right	yellow	1
48.677734375	0.0	hit	left	incongruent	right	yellow	1
52.59375	1.0	premove	left	congruent	right	red	0
53.59375	2.2333984375	execution	left	congruent	right	red	1
55.8271484375	0.0	hit	left	congruent	right	red	1
59.41015625	1.0	premove	left	incongruent	left	yellow	0
60.41015625	1.9833984375	execution	left	incongruent	left	yellow	1
62.3935546875	0.0	hit	left	incongruent	left	yellow	1
66.2109375	0.9990234375	premove	left	congruent	left	red	0
67.2099609375	2.1826171875	execution	left	congruent	left	red	1
69.392578125	0.0	hit	left	congruent	left	red	1
72.576171875	1.0009765625	premove	left	incongruent	right	yellow	0
73.5771484375	2.44921875	execution	left	incongruent	right	yellow	1
76.0263671875	0.0	hit	left	incongruent	right	yellow	1
79.7763671875	1.0	premove	left	congruent	right	red	0
80.7763671875	2.416015625	execution	left	congruent	right	red	1
83.1923828125	0.0	hit	left	congruent	right	red	1
86.509765625	1.015625	premove	left	incongruent	left	yellow	0
87.525390625	2.533203125	execution	left	incongruent	left	yellow	1
90.05859375	0.0	hit	left	incongruent	left	yellow	1
93.4921875	1.0166015625	premove	left	congruent	left	red	0
94.5087890625	2.283203125	execution	left	congruent	left	red	1
96.7919921875	0.0	hit	left	congruent	left	red	1
100.0419921875	1.0	premove	left	incongruent	right	yellow	0
101.0419921875	2.283203125	execution	left	incongruent	right	yellow	1
103.3251953125	0.0	hit	left	incongruent	right	yellow	1
106.8916015625	1.0	premove	left	congruent	right	red	0
107.8916015625	1.9833984375	execution	left	congruent	right	red	1
109.875	0.0	hit	left	congruent	right	red	1
113.5908203125	1.001953125	premove	left	incongruent	left	yellow	0
114.5927734375	2.267578125	execution	left	incongruent	left	yellow	1
116.8603515625	0.0	hit	left	incongruent	left	yellow	1
119.9580078125	1.0	premove	left	congruent	left	red	0
120.9580078125	2.4990234375	execution	left	congruent	left	red	1
123.45703125	0.0	hit	left	congruent	left	red	1
126.45703125	1.0	premove	left	incongruent	right	yellow	0
127.45703125	2.283203125	execution	left	incongruent	right	yellow	1
129.740234375	0.0	hit	left	incongruent	right	yellow	1
133.2900390625	1.0	premove	left	congruent	right	red	0
134.2900390625	2.25	execution	left	congruent	right	red	1
136.5400390625	0.0	hit	left	congruent	right	red	1
140.056640625	1.0	premove	left	incongruent	left	yellow	0
141.056640625	1.9326171875	execution	left	incongruent	left	yellow	1
142.9892578125	0.0	hit	left	incongruent	left	yellow	1
146.2568359375	1.0	premove	left	congruent	left	red	0
147.2568359375	2.19921875	execution	left	congruent	left	red	1
149.4560546875	0.0	hit	left	congruent	left	red	1
152.505859375	1.0	premove	left	incongruent	right	yellow	0
153.505859375	2.1337890625	execution	left	incongruent	right	yellow	1
155.6396484375	0.0	hit	left	incongruent	right	yellow	1
158.8896484375	1.0	premove	left	congruent	right	red	0
159.8896484375	2.2490234375	execution	left	congruent	right	red	1
162.138671875	0.0	hit	left	congruent	right	red	1
165.755859375	1.0	premove	left	incongruent	left	yellow	0
166.755859375	1.6328125	execution	left	incongruent	left	yellow	1
168.388671875	0.0	hit	left	incongruent	left	yellow	1
171.888671875	1.0	premove	left	congruent	left	red	0
172.888671875	1.94921875	execution	left	congruent	left	red	1
174.837890625	0.0	hit	left	congruent	left	red	1
178.5048828125	1.0	premove	left	incongruent	right	yellow	0
179.5048828125	1.81640625	execution	left	incongruent	right	yellow	1
181.3212890625	0.0	hit	left	incongruent	right	yellow	1
185.2060546875	1.015625	premove	left	congruent	right	red	0
186.2216796875	1.916015625	execution	left	congruent	right	red	1
188.1376953125	0.0	hit	left	congruent	right	red	1
191.5048828125	1.0	premove	left	incongruent	left	yellow	0
192.5048828125	1.8505859375	execution	left	incongruent	left	yellow	1
194.35546875	0.0	hit	left	incongruent	left	yellow	1
198.40625	0.998046875	premove	left	congruent	left	red	0
199.404296875	1.7158203125	execution	left	congruent	left	red	1
201.1201171875	0.0	hit	left	congruent	left	red	1
204.7373046875	1.0	premove	left	incongruent	right	yellow	0
205.7373046875	2.1494140625	execution	left	incongruent	right	yellow	1
207.88671875	0.0	hit	left	incongruent	right	yellow	1
211.669921875	1.0	premove	left	congruent	right	red	0
212.669921875	2.06640625	execution	left	congruent	right	red	1
214.736328125	0.0	hit	left	congruent	right	red	1
218.0703125	0.9990234375	premove	left	incongruent	left	yellow	0
219.0693359375	2.1162109375	execution	left	incongruent	left	yellow	1
221.185546875	0.0	hit	left	incongruent	left	yellow	1
224.4697265625	1.0	premove	left	congruent	left	red	0
225.4697265625	2.44921875	execution	left	congruent	left	red	1
227.9189453125	0.0	hit	left	congruent	left	red	1
230.8359375	1.0	premove	left	incongruent	right	yellow	0
231.8359375	2.232421875	execution	left	incongruent	right	yellow	1
234.068359375	0.0	hit	left	incongruent	right	yellow	1
237.3525390625	0.9990234375	premove	left	congruent	right	red	0
238.3515625	2.3173828125	execution	left	congruent	right	red	1
240.6689453125	0.0	hit	left	congruent	right	red	1
244.0849609375	1.0	premove	left	incongruent	left	yellow	0
245.0849609375	1.9501953125	execution	left	incongruent	left	yellow	1
247.03515625	0.0	hit	left	incongruent	left	yellow	1
250.3017578125	1.0	premove	left	congruent	left	red	0
251.3017578125	2.015625	execution	left	congruent	left	red	1
