onset	duration	trial_type	hand	congruency	direction	ball_color	hit
8.947265625	1.0	premove	left	congruent	left	red	0
9.947265625	1.8330078125	execution	left	congruent	left	red	1
11.7802734375	0.0	hit	left	congruent	left	red	1
14.8330078125	0.9990234375	premove	left	incongruent	right	yellow	0
15.83203125	1.4140625	execution	left	incongruent	right	yellow	1
17.24609375	0.0	hit	left	incongruent	right	yellow	1
20.212890625	1.0	premove	left	congruent	right	red	0
21.212890625	1.4501953125	execution	left	congruent	right	red	1
22.6630859375	0.0	hit	left	congruent	right	red	1
25.74609375	1.0	premove	left	incongruent	left	yellow	0
26.74609375	1.75	execution	left	incongruent	left	yellow	1
28.49609375	0.0	hit	left	incongruent	left	yellow	1
31.4462890625	0.9990234375	premove	left	congruent	left	red	0
32.4453125	1.4501953125	execution	left	congruent	left	red	1
33.8955078125	0.0	hit	left	congruent	left	red	1
36.61328125	1.0	premove	left	incongruent	right	yellow	0
37.61328125	1.43359375	execution	left	incongruent	right	yellow	1
39.046875	0.0	hit	left	incongruent	right	yellow	1
41.8623046875	1.0	premove	left	congruent	right	red	0
42.8623046875	1.8994140625	execution	left	congruent	right	red	1
44.76171875	0.0	hit	left	congruent	right	red	1
47.7451171875	1.0009765625	premove	left	incongruent	left	yellow	0
48.74609375	2.015625	execution	left	incongruent	left	yellow	1
50.76171875	0.0	hit	left	incongruent	left	yellow	1
53.9453125	1.0	premove	left	congruent	left	red	0
54.9453125	1.916015625	execution	left	congruent	left	red	1
56.861328125	0.0	hit	left	congruent	left	red	1
60.1279296875	1.0	premove	left	incongruent	right	yellow	0
61.1279296875	1.68359375	execution	left	incongruent	right	yellow	1
62.8115234375	0.0	hit	left	incongruent	right	yellow	1
66.01171875	1.0	premove	left	congruent	right	red	0
67.01171875	1.849609375	execution	left	congruent	right	red	1
68.861328125	0.0	hit	left	congruent	right	red	1
72.578125	1.017578125	premove	left	incongruent	left	yellow	0
73.595703125	1.83203125	execution	left	incongruent	left	yellow	1
75.427734375	0.0	hit	left	incongruent	left	yellow	1
79.34375	1.0	premove	left	congruent	left	red	0
80.34375	2.2001953125	execution	left	congruent	left	red	1
82.5439453125	0.0	hit	left	congruent	left	red	1
86.27734375	1.0	premove	left	incongruent	right	yellow	0
87.27734375	1.8330078125	execution	left	incongruent	right	yellow	1
89.1103515625	0.0	hit	left	incongruent	right	yellow	1
93.6435546875	1.0	premove	left	congruent	right	red	0
94.6435546875	2.099609375	execution	left	congruent	right	red	1
96.7431640625	0.0	hit	left	congruent	right	red	1
100.443359375	1.0	premove	left	incongruent	left	yellow	0
101.443359375	2.0498046875	execution	left	incongruent	left	yellow	1
103.4931640625	0.0	hit	left	incongruent	left	yellow	1
107.2451171875	0.9990234375	premove	left	congruent	left	red	0
108.244140625	1.8984375	execution	left	congruent	left	red	1
110.142578125	0.0	hit	left	congruent	left	red	1
113.67578125	1.0	premove	left	incongruent	right	yellow	0
114.67578125	1.716796875	execution	left	incongruent	right	yellow	1
116.392578125	0.0	hit	left	incongruent	right	yellow	1
119.875	1.0	premove	left	congruent	right	red	0
120.875	2.150390625	execution	left	congruent	right	red	1
123.025390625	0.0	hit	left	congruent	right	red	1
126.4423828125	1.0	premove	left	incongruent	left	yellow	0
127.4423828125	2.232421875	execution	left	incongruent	left	yellow	1
129.6748046875	0.0	hit	left	incongruent	left	yellow	1
133.2255859375	1.0009765625	premove	left	congruent	left	red	0
134.2265625	2.064453125	execution	left	congruent	left	red	1
136.291015625	0.0	hit	left	congruent	left	red	1
139.791015625	1.0	premove	left	incongruent	right	yellow	0
140.791015625	1.69921875	execution	left	incongruent	right	yellow	1
142.490234375	0.0	hit	left	incongruent	right	yellow	1
145.923828125	1.0	premove	left	congruent	right	red	0
146.923828125	1.93359375	execution	left	congruent	right	red	1
148.857421875	0.0	hit	left	congruent	right	red	1
152.2578125	1.0	premove	left	incongruent	left	yellow	0
153.2578125	1.916015625	execution	left	incongruent	left	yellow	1
155.173828125	0.0	hit	left	incongruent	left	yellow	1
158.490234375	1.0166015625	premove	left	congruent	left	red	0
159.5068359375	1.8330078125	execution	left	congruent	left	red	1
161.33984375	0.0	hit	left	congruent	left	red	1
164.4560546875	1.0009765625	premove	left	incongruent	right	yellow	0
165.45703125	1.69921875	execution	left	incongruent	right	yellow	1
167.15625	0.0	hit	left	incongruent	right	yellow	1
170.2236328125	1.0	premove	left	congruent	right	red	0
171.2236328125	1.78515625	execution	left	congruent	right	red	1
173.0087890625	0.0	hit	left	congruent	right	red	1
176.3564453125	1.0	premove	left	incongruent	left	yellow	0
177.3564453125	2.1162109375	execution	left	incongruent	left	yellow	1
179.47265625	0.0	hit	left	incongruent	left	yellow	1
182.6552734375	1.0	premove	left	congruent	left	red	0
183.6552734375	2.0	execution	left	congruent	left	red	1
185.6552734375	0.0	hit	left	congruent	left	red	1
189.005859375	1.0	premove	left	incongruent	right	yellow	0
190.005859375	2.19921875	execution	left	incongruent	right	yellow	1
192.205078125	0.0	hit	left	incongruent	right	yellow	1
195.40625	1.0	premove	left	congruent	right	red	0
196.40625	1.58203125	execution	left	congruent	right	red	1
197.98828125	0.0	hit	left	congruent	right	red	1
201.388671875	1.0	premove	left	incongruent	left	yellow	0
202.388671875	1.765625	execution	left	incongruent	left	yellow	1
204.154296875	0.0	hit	left	incongruent	left	yellow	1
207.521484375	1.017578125	premove	left	congruent	left	red	0
208.5390625	1.8154296875	execution	left	congruent	left	red	1
210.3544921875	0.0	hit	left	congruent	left	red	1
213.7734375	0.9990234375	premove	left	incongruent	right	yellow	0
214.7724609375	1.78125	execution	left	incongruent	right	yellow	1
216.5537109375	0.0	hit	left	incongruent	right	yellow	1
219.8876953125	1.0	premove	left	congruent	right	red	0
220.8876953125	1.8994140625	execution	left	congruent	right	red	1
222.787109375	0.0	hit	left	congruent	right	red	1
225.9541015625	1.0	premove	left	incongruent	left	yellow	0
226.9541015625	1.8662109375	execution	left	incongruent	left	yellow	1
228.8203125	0.0	hit	left	incongruent	left	yellow	1
232.169921875	1.0	premove	left	congruent	left	red	0
233.169921875	1.7998046875	execution	left	congruent	left	red	1
234.9697265625	0.0	hit	left	congruent	left	red	1
237.7880859375	1.017578125	premove	left	incongruent	right	yellow	0
238.8056640625	1.880859375	execution	left	incongruent	right	yellow	1
240.6865234375	0.0	hit	left	incongruent	right	yellow	1
243.802734375	1.0009765625	premove	left	congruent	right	red	0
244.8037109375	1.7158203125	execution	left	congruent	right	red	1
246.51953125	0.0	hit	left	congruent	right	red	1
250.1533203125	1.0	premove	left	incongruent	left	yellow	0
251.1533203125	1.6328125	execution	left	incongruent	left	yellow	1
252.7861328125	0.0	hit	left	incongruent	left	yellow	1
256.1201171875	1.0009765625	premove	left	congruent	left	red	0
257.12109375	1.498046875	execution	left	congruent	left	red	1
258.619140625	0.0	hit	left	congruent	left	red	1
261.751953125	1.0009765625	premove	left	incongruent	right	yellow	0
262.7529296875	1.5498046875	execution	left	incongruent	right	yellow	1
264.302734375	0.0	hit	left	incongruent	right	yellow	1
267.369140625	1.0	premove	left	congruent	right	red	0
268.369140625	1.6328125	execution	left	congruent	right	red	1
270.001953125	0.0	hit	left	congruent	right	red	1
273.0849609375	1.0	premove	left	incongruent	left	yellow	0
274.0849609375	2.033203125	execution	left	incongruent	left	yellow	1
276.1181640625	0.0	hit	left	incongruent	left	yellow	1
279.4521484375	1.0	premove	left	congruent	left	red	0
280.4521484375	1.8505859375	execution	left	congruent	left	red	1
282.302734375	0.0	hit	left	congruent	left	red	1
285.234375	1.0	premove	left	incongruent	right	yellow	0
