time	ball_x_pix	ball_color	move_direct	trial	hit	hand
3.3335784999653697	-7.96724853515625	"""yellow"""	"""left"""	0	False	right
3.348926900071092	-8.190371704101562	"""yellow"""	"""left"""	0	False	right
3.3657167999772355	-8.166961669921875	"""yellow"""	"""left"""	0	False	right
3.382134200073778	-8.047265625	"""yellow"""	"""left"""	0	False	right
3.398948400048539	-8.02196044921875	"""yellow"""	"""left"""	0	False	right
3.415639900020324	-7.877536010742187	"""yellow"""	"""left"""	0	False	right
3.432302700006403	-7.800036621093749	"""yellow"""	"""left"""	0	False	right
3.448964799987152	-7.7902679443359375	"""yellow"""	"""left"""	0	False	right
3.4655122000258416	-7.8803558349609375	"""yellow"""	"""left"""	0	False	right
3.4822055000113323	-8.012640380859375	"""yellow"""	"""left"""	0	False	right
3.498991300002672	-8.024542236328125	"""yellow"""	"""left"""	0	False	right
3.515580700011924	-7.90997314453125	"""yellow"""	"""left"""	0	False	right
3.532276400015689	-7.661572265625	"""yellow"""	"""left"""	0	False	right
3.5488568000728264	-7.257568359375	"""yellow"""	"""left"""	0	False	right
3.5655028000473976	-7.2624664306640625	"""yellow"""	"""left"""	0	False	right
3.5824233000166714	-7.810885620117187	"""yellow"""	"""left"""	0	False	right
3.5990359999705106	-8.2130126953125	"""yellow"""	"""left"""	0	False	right
3.6155311000766233	-9.430783081054686	"""yellow"""	"""left"""	0	False	right
3.632195500074886	-10.276931762695312	"""yellow"""	"""left"""	0	False	right
3.6489335000514975	-11.8828857421875	"""yellow"""	"""left"""	0	False	right
3.665218700072728	-12.5126953125	"""yellow"""	"""left"""	0	False	right
3.6821823000209406	-13.530441284179688	"""yellow"""	"""left"""	0	False	right
3.6987757000606503	-13.993386840820312	"""yellow"""	"""left"""	0	False	right
3.715365200070664	-15.682278442382811	"""yellow"""	"""left"""	0	False	right
3.7319727999856696	-17.04151611328125	"""yellow"""	"""left"""	0	False	right
3.7498474000021815	-20.984527587890625	"""yellow"""	"""left"""	0	False	right
3.7655498000094663	-23.509616088867187	"""yellow"""	"""left"""	0	False	right
3.7822401999728754	-29.943612670898435	"""yellow"""	"""left"""	0	False	right
3.799858400016092	-33.34365234375	"""yellow"""	"""left"""	0	False	right
3.815641000051983	-40.47643432617188	"""yellow"""	"""left"""	0	False	right
3.832234299974516	-44.61752014160156	"""yellow"""	"""left"""	0	False	right
3.850410200073384	-54.51163330078125	"""yellow"""	"""left"""	0	False	right
3.8655834000092	-60.15807495117187	"""yellow"""	"""left"""	0	False	right
3.881664299988188	-74.36402893066406	"""yellow"""	"""left"""	0	False	right
3.9004880000138655	-81.50136108398438	"""yellow"""	"""left"""	0	False	right
3.916460399981588	-95.883984375	"""yellow"""	"""left"""	0	False	right
3.932869700016454	-103.11641235351564	"""yellow"""	"""left"""	0	False	right
3.948551999987103	-121.97715454101562	"""yellow"""	"""left"""	0	False	right
3.967192600015551	-132.96578979492188	"""yellow"""	"""left"""	0	False	right
3.984238800010644	-154.21479492187498	"""yellow"""	"""left"""	0	False	right
3.998767900047824	-164.91143188476562	"""yellow"""	"""left"""	0	False	right
4.017980100004934	-186.49176635742188	"""yellow"""	"""left"""	0	False	right
4.035076400032267	-197.8522705078125	"""yellow"""	"""left"""	0	False	right
4.048607900040224	-219.8550842285156	"""yellow"""	"""left"""	0	False	right
4.068385799997486	-231.4339782714844	"""yellow"""	"""left"""	0	False	right
4.082054800004698	-254.94268798828125	"""yellow"""	"""left"""	0	False	right
4.098970500053838	-265.3783081054688	"""yellow"""	"""left"""	0	False	right
4.115719099994749	-283.2593994140625	"""yellow"""	"""left"""	0	False	right
4.1323034999659285	-291.02501220703124	"""yellow"""	"""left"""	0	False	right
4.149061199976131	-306.43714599609376	"""yellow"""	"""left"""	0	False	right
4.165775900008157	-313.7441162109375	"""yellow"""	"""left"""	0	False	right
4.182235500076786	-327.6468017578125	"""yellow"""	"""left"""	0	False	right
4.199147199979052	-334.25108642578124	"""yellow"""	"""left"""	0	False	right
4.215611100080423	-347.18862304687497	"""yellow"""	"""left"""	0	False	right
4.232265600003302	-353.3617309570312	"""yellow"""	"""left"""	0	False	right
4.248918800032698	-364.57924804687497	"""yellow"""	"""left"""	0	False	right
4.265624399995431	-370.41555175781247	"""yellow"""	"""left"""	0	False	right
4.282175300060771	-381.990087890625	"""yellow"""	"""left"""	0	False	right
4.299028299981728	-388.47301025390624	"""yellow"""	"""left"""	0	False	right
4.31545220001135	-401.6300903320312	"""yellow"""	"""left"""	0	False	right
4.33218999998644	-408.9697265625	"""yellow"""	"""left"""	0	False	right
