onset	duration	trial_type	hand	congruency	direction	ball_color	hit
3.9296875	0.9990234375	premove	left	incongruent	left	yellow	0
4.9287109375	2.1513671875	execution	left	incongruent	left	yellow	1
7.080078125	0.0	hit	left	incongruent	left	yellow	1
9.5283203125	1.0	premove	left	congruent	left	red	0
10.5283203125	2.2001953125	execution	left	congruent	left	red	1
12.728515625	0.0	hit	left	congruent	left	red	1
14.9130859375	0.998046875	premove	left	incongruent	right	yellow	0
15.9111328125	3.0166015625	execution	left	incongruent	right	yellow	1
18.927734375	0.0	hit	left	incongruent	right	yellow	1
21.1279296875	1.0	premove	left	congruent	right	red	0
22.1279296875	2.9833984375	execution	left	congruent	right	red	1
25.111328125	0.0	hit	left	congruent	right	red	1
27.744140625	1.0	premove	left	incongruent	left	yellow	0
28.744140625	2.9326171875	execution	left	incongruent	left	yellow	1
31.6767578125	0.0	hit	left	incongruent	left	yellow	1
34.1103515625	1.0009765625	premove	left	congruent	left	red	0
35.111328125	2.115234375	execution	left	congruent	left	red	1
37.2265625	0.0	hit	left	congruent	left	red	1
39.376953125	1.0	premove	left	incongruent	right	yellow	0
40.376953125	2.599609375	execution	left	incongruent	right	yellow	1
42.9765625	0.0	hit	left	incongruent	right	yellow	1
45.6953125	1.015625	premove	left	congruent	right	red	0
46.7109375	3.1318359375	execution	left	congruent	right	red	1
49.8427734375	0.0	hit	left	congruent	right	red	1
52.4599609375	1.0	premove	left	incongruent	left	yellow	0
53.4599609375	3.501953125	execution	left	incongruent	left	yellow	1
56.9619140625	0.0	hit	left	incongruent	left	yellow	1
59.4423828125	1.0	premove	left	congruent	left	red	0
60.4423828125	0.0	execution	left	congruent	left	red	1
65.892578125	2.5498046875	execution	left	incongruent	right	yellow	1
68.4423828125	0.0	hit	left	congruent	left	red	1
68.4423828125	0.0	hit	left	incongruent	right	yellow	1
70.7919921875	1.0009765625	premove	left	congruent	right	red	0
71.79296875	4.0654296875	execution	left	congruent	right	red	1
75.8583984375	0.0	hit	left	congruent	right	red	1
84.841796875	1.0	premove	left	incongruent	left	yellow	0
85.841796875	2.4189453125	execution	left	incongruent	left	yellow	1
88.2607421875	0.0	hit	left	incongruent	left	yellow	1
90.4912109375	1.0	premove	left	congruent	left	red	0
91.4912109375	2.1328125	execution	left	congruent	left	red	1
93.6240234375	0.0	hit	left	congruent	left	red	1
95.908203125	1.0	premove	left	incongruent	right	yellow	0
96.908203125	2.5009765625	execution	left	incongruent	right	yellow	1
99.4091796875	0.0	hit	left	incongruent	right	yellow	1
