time	ball_x_pix	ball_color	move_direct	trial	hit	hand
4.047780400025658	-79.53484497070312	"""yellow"""	"""left"""	0	False	left
4.062523900007363	-79.79533081054687	"""yellow"""	"""left"""	0	False	left
4.079789300041739	-79.8954345703125	"""yellow"""	"""left"""	0	False	left
4.096275800024159	-80.01243896484375	"""yellow"""	"""left"""	0	False	left
4.1131645000423305	-80.0877685546875	"""yellow"""	"""left"""	0	False	left
4.129633800010197	-80.1358154296875	"""yellow"""	"""left"""	0	False	left
4.146496300003491	-80.15621337890624	"""yellow"""	"""left"""	0	False	left
4.162867400038522	-80.173095703125	"""yellow"""	"""left"""	0	False	left
4.179681700014044	-80.09820556640625	"""yellow"""	"""left"""	0	False	left
4.196331700019073	-79.88933715820312	"""yellow"""	"""left"""	0	False	left
4.213140600011684	-79.80037536621093	"""yellow"""	"""left"""	0	False	left
4.229690500011202	-79.85504150390625	"""yellow"""	"""left"""	0	False	left
4.246362500009127	-79.93509521484374	"""yellow"""	"""left"""	0	False	left
4.262870600039605	-80.15750427246094	"""yellow"""	"""left"""	0	False	left
4.27962640003534	-80.18275451660156	"""yellow"""	"""left"""	0	False	left
4.2963115000166	-80.30112304687499	"""yellow"""	"""left"""	0	False	left
4.313125099986792	-80.32355346679687	"""yellow"""	"""left"""	0	False	left
4.3295862000086345	-80.44129028320312	"""yellow"""	"""left"""	0	False	left
4.346389200014528	-80.43965148925781	"""yellow"""	"""left"""	0	False	left
4.362903100030962	-80.39686889648438	"""yellow"""	"""left"""	0	False	left
4.37971639999887	-80.50185241699218	"""yellow"""	"""left"""	0	False	left
4.396106600004714	-81.16025390624999	"""yellow"""	"""left"""	0	False	left
4.413157700037118	-81.71658325195312	"""yellow"""	"""left"""	0	False	left
4.429584700032137	-83.77238159179687	"""yellow"""	"""left"""	0	False	left
4.446307900012471	-85.36111450195312	"""yellow"""	"""left"""	0	False	left
4.462927300017327	-89.91180725097657	"""yellow"""	"""left"""	0	False	left
4.479734399996232	-92.47622680664062	"""yellow"""	"""left"""	0	False	left
4.496364900027402	-98.9128875732422	"""yellow"""	"""left"""	0	False	left
4.5130779999890365	-102.364013671875	"""yellow"""	"""left"""	0	False	left
4.529530200001318	-108.82754516601562	"""yellow"""	"""left"""	0	False	left
4.546436400036328	-112.6576171875	"""yellow"""	"""left"""	0	False	left
4.562980699993204	-120.9855010986328	"""yellow"""	"""left"""	0	False	left
4.579357700014953	-125.30632324218747	"""yellow"""	"""left"""	0	False	left
4.596329700027127	-134.5543029785156	"""yellow"""	"""left"""	0	False	left
4.612946700013708	-139.22902221679686	"""yellow"""	"""left"""	0	False	left
4.629671200003941	-150.55512084960938	"""yellow"""	"""left"""	0	False	left
4.646269100019708	-156.81351928710936	"""yellow"""	"""left"""	0	False	left
4.662462600041181	-169.66468505859373	"""yellow"""	"""left"""	0	False	left
4.6795151000260375	-176.61553344726562	"""yellow"""	"""left"""	0	False	left
4.696360200003255	-190.98043212890624	"""yellow"""	"""left"""	0	False	left
4.7129380000405945	-197.7517456054688	"""yellow"""	"""left"""	0	False	left
4.729762300034054	-211.8750915527344	"""yellow"""	"""left"""	0	False	left
4.746276999998372	-219.3249755859375	"""yellow"""	"""left"""	0	False	left
4.762740600039251	-235.63773193359373	"""yellow"""	"""left"""	0	False	left
4.779712199990172	-244.4873291015625	"""yellow"""	"""left"""	0	False	left
4.796458700031508	-262.2978515625	"""yellow"""	"""left"""	0	False	left
4.812970500031952	-271.28466796875	"""yellow"""	"""left"""	0	False	left
4.829732700018212	-288.826904296875	"""yellow"""	"""left"""	0	False	left
4.84640020004008	-297.7534973144531	"""yellow"""	"""left"""	0	False	left
