time	ball_x_pix	ball_color	move_direct	trial	hit	hand
2.6192400000290945	-1.1195068359375	"""yellow"""	"""left"""	0	False	right
2.634701900067739	-1.04970703125	"""yellow"""	"""left"""	0	False	right
2.6513016000390053	-0.988238525390625	"""yellow"""	"""left"""	0	False	right
2.6680001000640914	-1.012188720703125	"""yellow"""	"""left"""	0	False	right
2.6845799000002444	-1.03099365234375	"""yellow"""	"""left"""	0	False	right
2.7013068000087515	-1.063092041015625	"""yellow"""	"""left"""	0	False	right
2.718081600032747	-1.237078857421875	"""yellow"""	"""left"""	0	False	right
2.7346593000693247	-1.330023193359375	"""yellow"""	"""left"""	0	False	right
2.7512923000613227	-1.346337890625	"""yellow"""	"""left"""	0	False	right
2.769391700043343	-1.33282470703125	"""yellow"""	"""left"""	0	False	right
2.7845243000192568	-1.18106689453125	"""yellow"""	"""left"""	0	False	right
2.8012789000058547	-1.1468994140625	"""yellow"""	"""left"""	0	False	right
2.818009900045581	-1.05164794921875	"""yellow"""	"""left"""	0	False	right
2.8345218000467867	-1.0259033203125	"""yellow"""	"""left"""	0	False	right
2.8537064000265677	-0.97203369140625	"""yellow"""	"""left"""	0	False	right
2.8682289000134915	-1.0430419921875	"""yellow"""	"""left"""	0	False	right
2.884783599991352	-0.97049560546875	"""yellow"""	"""left"""	0	False	right
2.901718500070274	-0.99840087890625	"""yellow"""	"""left"""	0	False	right
2.9200127000221983	-0.841278076171875	"""yellow"""	"""left"""	0	False	right
2.934611900011077	-0.7736022949218749	"""yellow"""	"""left"""	0	False	right
2.9534193000290543	-0.603094482421875	"""yellow"""	"""left"""	0	False	right
2.9701853999868035	-0.653228759765625	"""yellow"""	"""left"""	0	False	right
2.987069700029678	-0.759521484375	"""yellow"""	"""left"""	0	False	right
3.0037905999924988	-0.8962829589843749	"""yellow"""	"""left"""	0	False	right
3.0177942999871448	-1.003546142578125	"""yellow"""	"""left"""	0	False	right
3.037655199994333	-1.1011962890625	"""yellow"""	"""left"""	0	False	right
3.0510105000576004	-1.311163330078125	"""yellow"""	"""left"""	0	False	right
3.068054100032896	-1.424871826171875	"""yellow"""	"""left"""	0	False	right
3.0846011000685394	-1.5245361328125	"""yellow"""	"""left"""	0	False	right
3.1014203000813723	-1.604388427734375	"""yellow"""	"""left"""	0	False	right
3.118199200020172	-1.935150146484375	"""yellow"""	"""left"""	0	False	right
3.134964100085199	-2.3211456298828126	"""yellow"""	"""left"""	0	False	right
3.151279699988663	-3.5559539794921875	"""yellow"""	"""left"""	0	False	right
3.167921800049953	-4.3038391113281245	"""yellow"""	"""left"""	0	False	right
3.1846002000384037	-5.4551147460937495	"""yellow"""	"""left"""	0	False	right
3.201280100038275	-6.061129760742188	"""yellow"""	"""left"""	0	False	right
3.2179109000135213	-7.5936950683593745	"""yellow"""	"""left"""	0	False	right
3.234579600044526	-8.640902709960937	"""yellow"""	"""left"""	0	False	right
3.2512645000824705	-10.726959228515623	"""yellow"""	"""left"""	0	False	right
3.267938800039701	-11.615130615234374	"""yellow"""	"""left"""	0	False	right
3.2845718000316992	-13.360189819335938	"""yellow"""	"""left"""	0	False	right
3.3013100000098348	-14.674859619140625	"""yellow"""	"""left"""	0	False	right
3.318213800084777	-17.917904663085938	"""yellow"""	"""left"""	0	False	right
3.334666699985973	-20.26688232421875	"""yellow"""	"""left"""	0	False	right
3.351236200076528	-25.164678955078124	"""yellow"""	"""left"""	0	False	right
3.3679969999939203	-27.488250732421875	"""yellow"""	"""left"""	0	False	right
3.384515800047666	-33.71429443359375	"""yellow"""	"""left"""	0	False	right
3.401369300088845	-37.76630859375	"""yellow"""	"""left"""	0	False	right
3.4179530000546947	-46.7267578125	"""yellow"""	"""left"""	0	False	right
3.434756000060588	-51.2510009765625	"""yellow"""	"""left"""	0	False	right
3.451164200087078	-59.93521728515625	"""yellow"""	"""left"""	0	False	right
3.467897600028664	-64.90991821289062	"""yellow"""	"""left"""	0	False	right
3.484500200022012	-75.15230712890624	"""yellow"""	"""left"""	0	False	right
3.5012389000039548	-80.11521606445312	"""yellow"""	"""left"""	0	False	right
3.5180828000884503	-91.04756469726564	"""yellow"""	"""left"""	0	False	right
3.5344938000198454	-97.06219482421876	"""yellow"""	"""left"""	0	False	right
3.5511796000646427	-109.98359985351564	"""yellow"""	"""left"""	0	False	right
3.567909299978055	-116.69873657226562	"""yellow"""	"""left"""	0	False	right
3.5845940000144765	-130.82783203124998	"""yellow"""	"""left"""	0	False	right
3.60122529999353	-137.8376953125	"""yellow"""	"""left"""	0	False	right
3.6180430999957034	-153.33729858398436	"""yellow"""	"""left"""	0	False	right
3.634597500087693	-161.48743286132813	"""yellow"""	"""left"""	0	False	right
3.6512925000861287	-177.4579833984375	"""yellow"""	"""left"""	0	False	right
3.667869700002484	-185.5157043457031	"""yellow"""	"""left"""	0	False	right
3.6846906000282615	-192.56297607421877	"""yellow"""	"""left"""	0	False	right
3.701275200000964	-208.02718505859372	"""yellow"""	"""left"""	0	False	right
3.717853300040588	-215.6252197265625	"""yellow"""	"""left"""	0	False	right
3.735490399994888	-231.00353393554687	"""yellow"""	"""left"""	0	False	right
3.7511822000378734	-238.62740478515624	"""yellow"""	"""left"""	0	False	right
3.767873700009659	-253.51552734375	"""yellow"""	"""left"""	0	False	right
3.784612499992363	-260.6779541015625	"""yellow"""	"""left"""	0	False	right
3.8012040000176057	-273.9122314453125	"""yellow"""	"""left"""	0	False	right
3.818956900038757	-280.5344604492187	"""yellow"""	"""left"""	0	False	right
3.8347005000105128	-295.2609558105469	"""yellow"""	"""left"""	0	False	right
3.851322400034405	-303.0851806640625	"""yellow"""	"""left"""	0	False	right
3.867896600044333	-318.5727172851562	"""yellow"""	"""left"""	0	False	right
3.8848158000037074	-326.516015625	"""yellow"""	"""left"""	0	False	right
3.9037518000695854	-341.4191162109375	"""yellow"""	"""left"""	0	False	right
3.9201489000115535	-356.1599853515625	"""yellow"""	"""left"""	0	False	right
3.9362555000698194	-363.67287597656247	"""yellow"""	"""left"""	0	False	right
3.953723100014031	-378.74575195312497	"""yellow"""	"""left"""	0	False	right
3.9702285000821576	-386.36572265625	"""yellow"""	"""left"""	0	False	right
3.984740099986084	-394.2210205078125	"""yellow"""	"""left"""	0	False	right
4.003350600018166	-410.1513427734375	"""yellow"""	"""left"""	0	False	right
4.021147100022063	-425.3868896484375	"""yellow"""	"""left"""	0	False	right
4.037358500063419	-432.9510498046875	"""yellow"""	"""left"""	0	False	right
