onset	duration	trial_type	hand	congruency	direction	ball_color	hit
0.9765625	1.0	premove	right	n/a	n/a	n/a	0
1.9765625	3.06640625	execution	right	n/a	n/a	n/a	1
5.04296875	0.0	hit	right	n/a	n/a	n/a	1
8.5927734375	1.0	premove	right	incongruent	left	yellow	0
9.5927734375	2.666015625	execution	right	incongruent	left	yellow	1
12.2587890625	0.0	hit	right	incongruent	left	yellow	1
15.6259765625	1.0	premove	right	congruent	left	red	0
16.6259765625	2.716796875	execution	right	congruent	left	red	1
19.3427734375	0.0	hit	right	congruent	left	red	1
22.359375	1.0	premove	right	incongruent	right	yellow	0
23.359375	1.9326171875	execution	right	incongruent	right	yellow	1
25.2919921875	0.0	hit	right	incongruent	right	yellow	1
28.5751953125	1.0009765625	premove	right	congruent	right	red	0
29.576171875	2.2490234375	execution	right	congruent	right	red	1
31.8251953125	0.0	hit	right	congruent	right	red	1
34.9921875	1.0	premove	right	incongruent	left	yellow	0
35.9921875	2.599609375	execution	right	incongruent	left	yellow	1
38.591796875	0.0	hit	right	incongruent	left	yellow	1
41.5419921875	1.0	premove	right	congruent	left	red	0
42.5419921875	2.6328125	execution	right	congruent	left	red	1
45.1748046875	0.0	hit	right	congruent	left	red	1
48.0908203125	1.0009765625	premove	right	incongruent	right	yellow	0
49.091796875	2.0322265625	execution	right	incongruent	right	yellow	1
51.1240234375	0.0	hit	right	incongruent	right	yellow	1
54.5078125	1.0	premove	right	congruent	right	red	0
55.5078125	2.3662109375	execution	right	congruent	right	red	1
57.8740234375	0.0	hit	right	congruent	right	red	1
61.4912109375	1.0	premove	right	incongruent	left	yellow	0
62.4912109375	3.298828125	execution	right	incongruent	left	yellow	1
65.7900390625	0.0	hit	right	incongruent	left	yellow	1
69.490234375	1.0	premove	right	congruent	left	red	0
70.490234375	3.1162109375	execution	right	congruent	left	red	1
73.6064453125	0.0	hit	right	congruent	left	red	1
77.056640625	1.0	premove	right	incongruent	right	yellow	0
78.056640625	2.033203125	execution	right	incongruent	right	yellow	1
80.08984375	0.0	hit	right	incongruent	right	yellow	1
83.7734375	0.9990234375	premove	right	congruent	right	red	0
84.7724609375	2.8505859375	execution	right	congruent	right	red	1
87.623046875	0.0	hit	right	congruent	right	red	1
92.9228515625	1.0	premove	right	incongruent	left	yellow	0
93.9228515625	3.08203125	execution	right	incongruent	left	yellow	1
97.0048828125	0.0	hit	right	incongruent	left	yellow	1
104.4052734375	1.0	premove	right	congruent	left	red	0
105.4052734375	3.2333984375	execution	right	congruent	left	red	1
108.638671875	0.0	hit	right	congruent	left	red	1
113.138671875	1.0	premove	right	incongruent	right	yellow	0
114.138671875	3.3662109375	execution	right	incongruent	right	yellow	1
117.5048828125	0.0	hit	right	incongruent	right	yellow	1
121.8046875	1.0	premove	right	congruent	right	red	0
122.8046875	2.732421875	execution	right	congruent	right	red	1
125.537109375	0.0	hit	right	congruent	right	red	1
128.720703125	1.0	premove	right	incongruent	left	yellow	0
129.720703125	3.2998046875	execution	right	incongruent	left	yellow	1
133.0205078125	0.0	hit	right	incongruent	left	yellow	1
136.154296875	1.0	premove	right	congruent	left	red	0
137.154296875	3.033203125	execution	right	congruent	left	red	1
140.1875	0.0	hit	right	congruent	left	red	1
143.3369140625	1.0	premove	right	incongruent	right	yellow	0
144.3369140625	2.6328125	execution	right	incongruent	right	yellow	1
146.9697265625	0.0	hit	right	incongruent	right	yellow	1
150.0361328125	1.0009765625	premove	right	congruent	right	red	0
151.037109375	3.515625	execution	right	congruent	right	red	1
154.552734375	0.0	hit	right	congruent	right	red	1
158.302734375	1.0	premove	right	incongruent	left	yellow	0
159.302734375	2.599609375	execution	right	incongruent	left	yellow	1
161.90234375	0.0	hit	right	incongruent	left	yellow	1
165.052734375	1.0	premove	right	congruent	left	red	0
166.052734375	3.0498046875	execution	right	congruent	left	red	1
169.1025390625	0.0	hit	right	congruent	left	red	1
172.15234375	1.0	premove	right	incongruent	right	yellow	0
173.15234375	2.0498046875	execution	right	incongruent	right	yellow	1
175.2021484375	0.0	hit	right	incongruent	right	yellow	1
178.28515625	1.0	premove	right	congruent	right	red	0
179.28515625	3.2666015625	execution	right	congruent	right	red	1
182.5517578125	0.0	hit	right	congruent	right	red	1
190.91796875	1.0	premove	right	incongruent	left	yellow	0
191.91796875	2.9658203125	execution	right	incongruent	left	yellow	1
194.8837890625	0.0	hit	right	incongruent	left	yellow	1
197.9345703125	1.0	premove	right	congruent	left	red	0
198.9345703125	2.8662109375	execution	right	congruent	left	red	1
201.80078125	0.0	hit	right	congruent	left	red	1
204.5009765625	1.0	premove	right	incongruent	right	yellow	0
205.5009765625	1.8828125	execution	right	incongruent	right	yellow	1
207.3837890625	0.0	hit	right	incongruent	right	yellow	1
210.150390625	1.0	premove	right	congruent	right	red	0
211.150390625	2.4326171875	execution	right	congruent	right	red	1
213.5830078125	0.0	hit	right	congruent	right	red	1
216.8173828125	0.9990234375	premove	right	incongruent	left	yellow	0
217.81640625	2.5830078125	execution	right	incongruent	left	yellow	1
220.3994140625	0.0	hit	right	incongruent	left	yellow	1
223.4169921875	0.9990234375	premove	right	congruent	left	red	0
224.416015625	2.966796875	execution	right	congruent	left	red	1
227.3828125	0.0	hit	right	congruent	left	red	1
232.7333984375	1.0	premove	right	incongruent	right	yellow	0
233.7333984375	2.048828125	execution	right	incongruent	right	yellow	1
235.7822265625	0.0	hit	right	incongruent	right	yellow	1
239.1826171875	1.0	premove	right	congruent	right	red	0
240.1826171875	2.4990234375	execution	right	congruent	right	red	1
242.681640625	0.0	hit	right	congruent	right	red	1
246.0830078125	0.9990234375	premove	right	incongruent	left	yellow	0
247.08203125	2.56640625	execution	right	incongruent	left	yellow	1
249.6484375	0.0	hit	right	incongruent	left	yellow	1
252.2490234375	1.0	premove	right	congruent	left	red	0
253.2490234375	2.83203125	execution	right	congruent	left	red	1
256.0810546875	0.0	hit	right	congruent	left	red	1
259.931640625	1.0	premove	right	incongruent	right	yellow	0
260.931640625	2.81640625	execution	right	incongruent	right	yellow	1
263.748046875	0.0	hit	right	incongruent	right	yellow	1
266.9482421875	1.0	premove	right	congruent	right	red	0
267.9482421875	2.08203125	execution	right	congruent	right	red	1
270.0302734375	0.0	hit	right	congruent	right	red	1
273.814453125	1.0	premove	right	incongruent	left	yellow	0
274.814453125	2.9990234375	execution	right	incongruent	left	yellow	1
277.8134765625	0.0	hit	right	incongruent	left	yellow	1
280.697265625	1.0	premove	right	congruent	left	red	0
281.697265625	3.75	execution	right	congruent	left	red	1
285.447265625	0.0	hit	right	congruent	left	red	1
288.48046875	1.0	premove	right	incongruent	right	yellow	0
289.48046875	2.9658203125	execution	right	incongruent	right	yellow	1
292.4462890625	0.0	hit	right	incongruent	right	yellow	1
296.080078125	1.0	premove	right	congruent	right	red	0
297.080078125	3.765625	execution	right	congruent	right	red	1
300.845703125	0.0	hit	right	congruent	right	red	1
303.8125	1.0	premove	right	incongruent	left	yellow	0
304.8125	3.5498046875	execution	right	incongruent	left	yellow	1
308.3623046875	0.0	hit	right	incongruent	left	yellow	1
318.2119140625	1.0	premove	right	congruent	left	red	0
319.2119140625	2.81640625	execution	right	congruent	left	red	1
322.0283203125	0.0	hit	right	congruent	left	red	1
325.5615234375	1.0	premove	right	incongruent	right	yellow	0
326.5615234375	2.81640625	execution	right	incongruent	right	yellow	1
329.3779296875	0.0	hit	right	incongruent	right	yellow	1
332.478515625	0.9990234375	premove	right	congruent	right	red	0
333.4775390625	2.3330078125	execution	right	congruent	right	red	1
335.810546875	0.0	hit	right	congruent	right	red	1
338.89453125	1.0	premove	right	incongruent	left	yellow	0
339.89453125	3.033203125	execution	right	incongruent	left	yellow	1
342.927734375	0.0	hit	right	incongruent	left	yellow	1
346.2607421875	1.0	premove	right	congruent	left	red	0
347.2607421875	2.5830078125	execution	right	congruent	left	red	1
349.84375	0.0	hit	right	congruent	left	red	1
353.2275390625	1.0	premove	right	incongruent	right	yellow	0
354.2275390625	1.9990234375	execution	right	incongruent	right	yellow	1
356.2265625	0.0	hit	right	incongruent	right	yellow	1
359.0439453125	0.9990234375	premove	right	congruent	right	red	0
360.04296875	2.93359375	execution	right	congruent	right	red	1
362.9765625	0.0	hit	right	congruent	right	red	1
366.5263671875	1.0	premove	right	incongruent	left	yellow	0
367.5263671875	3.2001953125	execution	right	incongruent	left	yellow	1
370.7265625	0.0	hit	right	incongruent	left	yellow	1
380.7431640625	1.0	premove	right	congruent	left	red	0
381.7431640625	2.9658203125	execution	right	congruent	left	red	1
384.708984375	0.0	hit	right	congruent	left	red	1
388.142578125	1.0	premove	right	incongruent	right	yellow	0
389.142578125	2.94921875	execution	right	incongruent	right	yellow	1
392.091796875	0.0	hit	right	incongruent	right	yellow	1
395.6416015625	1.0009765625	premove	right	congruent	right	red	0
396.642578125	2.5986328125	execution	right	congruent	right	red	1
399.2412109375	0.0	hit	right	congruent	right	red	1
402.3583984375	1.0	premove	right	incongruent	left	yellow	0
403.3583984375	2.8330078125	execution	right	incongruent	left	yellow	1
406.19140625	0.0	hit	right	incongruent	left	yellow	1
409.3251953125	1.0	premove	right	congruent	left	red	0
410.3251953125	3.3486328125	execution	right	congruent	left	red	1
413.673828125	0.0	hit	right	congruent	left	red	1
417.0244140625	0.9990234375	premove	right	incongruent	right	yellow	0
418.0234375	2.7509765625	execution	right	incongruent	right	yellow	1
420.7744140625	0.0	hit	right	incongruent	right	yellow	1
424.07421875	0.9990234375	premove	right	congruent	right	red	0
425.0732421875	2.5498046875	execution	right	congruent	right	red	1
427.623046875	0.0	hit	right	congruent	right	red	1
430.673828125	1.0	premove	right	incongruent	left	yellow	0
431.673828125	2.5830078125	execution	right	incongruent	left	yellow	1
434.2568359375	0.0	hit	right	incongruent	left	yellow	1
437.1396484375	1.0009765625	premove	right	congruent	left	red	0
438.140625	2.482421875	execution	right	congruent	left	red	1
440.623046875	0.0	hit	right	congruent	left	red	1
447.056640625	1.0	premove	right	incongruent	right	yellow	0
448.056640625	2.4990234375	execution	right	incongruent	right	yellow	1
450.5556640625	0.0	hit	right	incongruent	right	yellow	1
