onset	duration	trial_type	hand	congruency	direction	ball_color	hit
6.328125	0.9990234375	premove	left	incongruent	left	yellow	0
7.3271484375	2.6337890625	execution	left	incongruent	left	yellow	1
9.9609375	0.0	hit	left	incongruent	left	yellow	1
13.9443359375	1.0	premove	left	congruent	left	red	0
14.9443359375	2.25	execution	left	congruent	left	red	1
17.1943359375	0.0	hit	left	congruent	left	red	1
20.810546875	1.0	premove	left	incongruent	right	yellow	0
21.810546875	2.6826171875	execution	left	incongruent	right	yellow	1
24.4931640625	0.0	hit	left	incongruent	right	yellow	1
29.560546875	1.0	premove	left	congruent	right	red	0
30.560546875	3.298828125	execution	left	congruent	right	red	1
33.859375	0.0	hit	left	congruent	right	red	1
43.4931640625	1.0	premove	left	incongruent	left	yellow	0
44.4931640625	3.1494140625	execution	left	incongruent	left	yellow	1
47.642578125	0.0	hit	left	incongruent	left	yellow	1
50.708984375	1.0	premove	left	congruent	left	red	0
51.708984375	2.599609375	execution	left	congruent	left	red	1
54.30859375	0.0	hit	left	congruent	left	red	1
58.5263671875	1.0	premove	left	incongruent	right	yellow	0
59.5263671875	2.7822265625	execution	left	incongruent	right	yellow	1
62.30859375	0.0	hit	left	incongruent	right	yellow	1
65.8251953125	1.0	premove	left	congruent	right	red	0
66.8251953125	2.9326171875	execution	left	congruent	right	red	1
69.7578125	0.0	hit	left	congruent	right	red	1
73.458984375	1.0	premove	left	incongruent	left	yellow	0
74.458984375	2.9326171875	execution	left	incongruent	left	yellow	1
77.3916015625	0.0	hit	left	incongruent	left	yellow	1
83.0576171875	1.0	premove	left	congruent	left	red	0
84.0576171875	2.599609375	execution	left	congruent	left	red	1
86.6572265625	0.0	hit	left	congruent	left	red	1
89.8076171875	1.0	premove	left	incongruent	right	yellow	0
90.8076171875	3.3330078125	execution	left	incongruent	right	yellow	1
94.140625	0.0	hit	left	incongruent	right	yellow	1
97.640625	1.0	premove	left	congruent	right	red	0
98.640625	4.0166015625	execution	left	congruent	right	red	1
102.6572265625	0.0	hit	left	congruent	right	red	1
106.0234375	1.0	premove	left	incongruent	left	yellow	0
107.0234375	3.4990234375	execution	left	incongruent	left	yellow	1
110.5224609375	0.0	hit	left	incongruent	left	yellow	1
113.8896484375	1.0	premove	left	congruent	left	red	0
114.8896484375	2.6826171875	execution	left	congruent	left	red	1
117.572265625	0.0	hit	left	congruent	left	red	1
122.123046875	1.0	premove	left	incongruent	right	yellow	0
123.123046875	3.1328125	execution	left	incongruent	right	yellow	1
126.255859375	0.0	hit	left	incongruent	right	yellow	1
149.9384765625	1.0	premove	left	congruent	right	red	0
150.9384765625	2.9326171875	execution	left	congruent	right	red	1
153.87109375	0.0	hit	left	congruent	right	red	1
158.7216796875	0.9990234375	premove	left	incongruent	left	yellow	0
159.720703125	2.9501953125	execution	left	incongruent	left	yellow	1
162.6708984375	0.0	hit	left	incongruent	left	yellow	1
169.4541015625	1.0	premove	left	congruent	left	red	0
170.4541015625	2.5322265625	execution	left	congruent	left	red	1
172.986328125	0.0	hit	left	congruent	left	red	1
177.919921875	1.0	premove	left	incongruent	right	yellow	0
178.919921875	3.1162109375	execution	left	incongruent	right	yellow	1
182.0361328125	0.0	hit	left	incongruent	right	yellow	1
189.2529296875	0.9990234375	premove	left	congruent	right	red	0
190.251953125	3.150390625	execution	left	congruent	right	red	1
193.40234375	0.0	hit	left	congruent	right	red	1
196.8857421875	1.0	premove	left	incongruent	left	yellow	0
197.8857421875	2.9833984375	execution	left	incongruent	left	yellow	1
200.869140625	0.0	hit	left	incongruent	left	yellow	1
203.8857421875	1.0	premove	left	congruent	left	red	0
204.8857421875	2.94921875	execution	left	congruent	left	red	1
207.8349609375	0.0	hit	left	congruent	left	red	1
210.619140625	0.9990234375	premove	left	incongruent	right	yellow	0
211.6181640625	2.533203125	execution	left	incongruent	right	yellow	1
214.1513671875	0.0	hit	left	incongruent	right	yellow	1
217.1181640625	1.0009765625	premove	left	congruent	right	red	0
218.119140625	4.1318359375	execution	left	congruent	right	red	1
222.2509765625	0.0	hit	left	congruent	right	red	1
225.201171875	1.0	premove	left	incongruent	left	yellow	0
226.201171875	3.8994140625	execution	left	incongruent	left	yellow	1
230.1005859375	0.0	hit	left	incongruent	left	yellow	1
