time	ball_x_pix	ball_color	move_direct	trial	hit	hand
2.484624400036409	-192.0379943847656	"""yellow"""	"""left"""	0	False	right
2.499294599983841	-206.2527282714844	"""yellow"""	"""left"""	0	False	right
2.5183420999674127	-218.22097778320312	"""yellow"""	"""left"""	0	False	right
2.53273660002742	-224.06676635742187	"""yellow"""	"""left"""	0	False	right
2.550565700046718	-229.4363342285156	"""yellow"""	"""left"""	0	False	right
2.569254199974239	-239.4022521972656	"""yellow"""	"""left"""	0	False	right
2.5850262000458315	-248.32062377929685	"""yellow"""	"""left"""	0	False	right
2.6014671999728307	-252.88974609375	"""yellow"""	"""left"""	0	False	right
2.6164224999956787	-257.3269775390625	"""yellow"""	"""left"""	0	False	right
2.6353135999524966	-266.1032409667969	"""yellow"""	"""left"""	0	False	right
2.652513699955307	-275.0041259765625	"""yellow"""	"""left"""	0	False	right
2.666215099976398	-280.02308349609376	"""yellow"""	"""left"""	0	False	right
2.683173199999146	-285.32933349609374	"""yellow"""	"""left"""	0	False	right
2.699949800036848	-294.53492431640626	"""yellow"""	"""left"""	0	False	right
2.7168745000381023	-299.39219970703124	"""yellow"""	"""left"""	0	False	right
2.7334443000145257	-309.4645751953125	"""yellow"""	"""left"""	0	False	right
2.750004400033504	-314.441162109375	"""yellow"""	"""left"""	0	False	right
2.7666224000277	-325.43408203125	"""yellow"""	"""left"""	0	False	right
2.783326099975966	-330.8443359375	"""yellow"""	"""left"""	0	False	right
2.7999641000060365	-341.16119384765625	"""yellow"""	"""left"""	0	False	right
2.8165065000066534	-346.10712890625	"""yellow"""	"""left"""	0	False	right
2.8332760999910533	-356.7066650390625	"""yellow"""	"""left"""	0	False	right
2.8500315999845043	-362.3876220703125	"""yellow"""	"""left"""	0	False	right
2.866976600023918	-373.10859375	"""yellow"""	"""left"""	0	False	right
2.883174299960956	-379.1930419921875	"""yellow"""	"""left"""	0	False	right
2.8998212000587955	-390.782080078125	"""yellow"""	"""left"""	0	False	right
2.9166384000563994	-396.2067993164063	"""yellow"""	"""left"""	0	False	right
2.933123099966906	-406.8884033203125	"""yellow"""	"""left"""	0	False	right
2.949954399955459	-412.2860595703125	"""yellow"""	"""left"""	0	False	right
2.966530399979092	-424.09453125	"""yellow"""	"""left"""	0	False	right
2.9832913000136614	-430.826513671875	"""yellow"""	"""left"""	0	False	right
2.999771700007841	-444.176953125	"""yellow"""	"""left"""	0	False	right
3.016513100010343	-450.5096923828125	"""yellow"""	"""left"""	0	False	right
3.033217199961655	-461.9542236328125	"""yellow"""	"""left"""	0	False	right
3.0498046999564394	-468.1617919921875	"""yellow"""	"""left"""	0	False	right
3.066637599957176	-481.2888427734375	"""yellow"""	"""left"""	0	False	right
3.083125300006941	-487.6013305664062	"""yellow"""	"""left"""	0	False	right
3.0999568999977782	-501.09755859375	"""yellow"""	"""left"""	0	False	right
3.1165387999499217	-508.3641357421875	"""yellow"""	"""left"""	0	False	right
3.1331513000186533	-521.5387573242188	"""yellow"""	"""left"""	0	False	right
3.150033700047061	-528.1440307617187	"""yellow"""	"""left"""	0	False	right
3.16680670005735	-540.1987792968749	"""yellow"""	"""left"""	0	False	right
3.18287290004082	-546.68115234375	"""yellow"""	"""left"""	0	False	right
3.199845700059086	-558.8792358398438	"""yellow"""	"""left"""	0	False	right
3.2164177000522614	-565.1027709960937	"""yellow"""	"""left"""	0	False	right
3.232881200034172	-577.1171264648438	"""yellow"""	"""left"""	0	False	right
3.249881000025198	-583.2048706054687	"""yellow"""	"""left"""	0	False	right
3.266591400024481	-596.7587036132812	"""yellow"""	"""left"""	0	False	right
