time	ball_x_pix	ball_color	move_direct	trial	hit	hand
7.314013499999419	-67.05686645507812	"""yellow"""	"""left"""	0	False	left
7.329371200001333	-67.17908020019532	"""yellow"""	"""left"""	0	False	left
7.346251900016796	-67.33893127441407	"""yellow"""	"""left"""	0	False	left
7.362885800015647	-67.39186706542968	"""yellow"""	"""left"""	0	False	left
7.379680400015786	-67.76028442382812	"""yellow"""	"""left"""	0	False	left
7.396379399986472	-68.02987060546874	"""yellow"""	"""left"""	0	False	left
7.412948500015773	-68.4621368408203	"""yellow"""	"""left"""	0	False	left
7.429718100000173	-68.69507446289062	"""yellow"""	"""left"""	0	False	left
7.446419799991418	-69.19395446777344	"""yellow"""	"""left"""	0	False	left
7.463197000033688	-69.44625549316406	"""yellow"""	"""left"""	0	False	left
7.47962679999182	-69.69402465820312	"""yellow"""	"""left"""	0	False	left
7.496404200035613	-69.73836364746093	"""yellow"""	"""left"""	0	False	left
7.512986299989279	-69.91980285644532	"""yellow"""	"""left"""	0	False	left
7.529677900020033	-70.00816040039062	"""yellow"""	"""left"""	0	False	left
7.5463123000226915	-70.556689453125	"""yellow"""	"""left"""	0	False	left
7.563102199987043	-70.9261962890625	"""yellow"""	"""left"""	0	False	left
7.579522099986207	-71.96835937499999	"""yellow"""	"""left"""	0	False	left
7.596358600014355	-72.56703186035156	"""yellow"""	"""left"""	0	False	left
7.612896300037391	-74.13693237304688	"""yellow"""	"""left"""	0	False	left
7.629742500022985	-75.08436584472656	"""yellow"""	"""left"""	0	False	left
7.646210100036114	-77.20526733398437	"""yellow"""	"""left"""	0	False	left
7.662935200030915	-78.43238525390625	"""yellow"""	"""left"""	0	False	left
7.67949370003771	-81.0825714111328	"""yellow"""	"""left"""	0	False	left
7.696602699987125	-82.43375244140624	"""yellow"""	"""left"""	0	False	left
7.713028500031214	-85.5410888671875	"""yellow"""	"""left"""	0	False	left
7.729696599999443	-87.30435791015624	"""yellow"""	"""left"""	0	False	left
7.7459944000002	-90.69539794921874	"""yellow"""	"""left"""	0	False	left
7.763276799989399	-92.6253387451172	"""yellow"""	"""left"""	0	False	left
7.779492100002244	-96.8446563720703	"""yellow"""	"""left"""	0	False	left
7.796336600033101	-99.3330596923828	"""yellow"""	"""left"""	0	False	left
7.812948200036772	-104.38934326171876	"""yellow"""	"""left"""	0	False	left
7.829799700004514	-107.07967529296874	"""yellow"""	"""left"""	0	False	left
7.846360200026538	-112.18055419921876	"""yellow"""	"""left"""	0	False	left
7.86302990000695	-114.65353088378906	"""yellow"""	"""left"""	0	False	left
7.879497300018556	-119.48408203125	"""yellow"""	"""left"""	0	False	left
7.896364799991716	-121.94987182617189	"""yellow"""	"""left"""	0	False	left
7.912826900021173	-126.41200561523436	"""yellow"""	"""left"""	0	False	left
7.92965710000135	-128.55565795898437	"""yellow"""	"""left"""	0	False	left
7.9462479000212625	-133.68369140625	"""yellow"""	"""left"""	0	False	left
7.963000599993393	-136.4583984375	"""yellow"""	"""left"""	0	False	left
7.979515700018965	-142.15583496093748	"""yellow"""	"""left"""	0	False	left
7.996263000008184	-144.86720581054686	"""yellow"""	"""left"""	0	False	left
8.012814700021408	-150.30645446777342	"""yellow"""	"""left"""	0	False	left
8.029621399997268	-153.03609924316405	"""yellow"""	"""left"""	0	False	left
8.046236600028351	-158.82081298828123	"""yellow"""	"""left"""	0	False	left
