time	ball_x_pix	ball_color	move_direct	trial	hit	hand
8.458640899974853	-20.488009643554687	"""yellow"""	"""left"""	0	False	left
8.473962199990638	-20.846026611328124	"""yellow"""	"""left"""	0	False	left
8.491014900035225	-20.96865234375	"""yellow"""	"""left"""	0	False	left
8.507235100027174	-21.144039916992188	"""yellow"""	"""left"""	0	False	left
8.523968599969521	-21.099444580078124	"""yellow"""	"""left"""	0	False	left
8.5402938000625	-20.997116088867188	"""yellow"""	"""left"""	0	False	left
8.558624000055715	-20.762969970703125	"""yellow"""	"""left"""	0	False	left
8.573690399993211	-20.606378173828123	"""yellow"""	"""left"""	0	False	left
8.589970599976368	-20.411251831054688	"""yellow"""	"""left"""	0	False	left
8.607525800005533	-20.31900329589844	"""yellow"""	"""left"""	0	False	left
8.623434599954635	-20.10233459472656	"""yellow"""	"""left"""	0	False	left
8.641396400053054	-20.0953125	"""yellow"""	"""left"""	0	False	left
8.658052999991924	-20.212939453125	"""yellow"""	"""left"""	0	False	left
8.675308699952438	-20.504351806640624	"""yellow"""	"""left"""	0	False	left
8.691691700019874	-20.63758850097656	"""yellow"""	"""left"""	0	False	left
8.709360799985006	-20.98252258300781	"""yellow"""	"""left"""	0	False	left
8.725757100037299	-21.07998046875	"""yellow"""	"""left"""	0	False	left
8.743023099959828	-21.429144287109374	"""yellow"""	"""left"""	0	False	left
8.759679100010544	-21.62369384765625	"""yellow"""	"""left"""	0	False	left
8.77362890006043	-21.818792724609374	"""yellow"""	"""left"""	0	False	left
8.793415099964477	-22.97265930175781	"""yellow"""	"""left"""	0	False	left
8.807013000012375	-24.426763916015624	"""yellow"""	"""left"""	0	False	left
8.824089200003073	-28.58096923828125	"""yellow"""	"""left"""	0	False	left
8.840684900060296	-31.83114624023437	"""yellow"""	"""left"""	0	False	left
8.857326600002125	-39.51301574707031	"""yellow"""	"""left"""	0	False	left
8.874165200046264	-43.88505249023437	"""yellow"""	"""left"""	0	False	left
8.89078390004579	-53.77260131835937	"""yellow"""	"""left"""	0	False	left
8.907340500038117	-58.96431884765624	"""yellow"""	"""left"""	0	False	left
8.923818100010976	-69.19191284179688	"""yellow"""	"""left"""	0	False	left
8.940584899974056	-74.68680725097656	"""yellow"""	"""left"""	0	False	left
8.957140899961814	-85.77121582031249	"""yellow"""	"""left"""	0	False	left
8.97372919996269	-91.47832946777343	"""yellow"""	"""left"""	0	False	left
8.990551800001413	-103.94154968261718	"""yellow"""	"""left"""	0	False	left
9.007220500032416	-110.92110900878906	"""yellow"""	"""left"""	0	False	left
9.023714400012976	-126.17590942382812	"""yellow"""	"""left"""	0	False	left
9.04056989995297	-134.79354858398438	"""yellow"""	"""left"""	0	False	left
9.057086799992248	-153.13677978515625	"""yellow"""	"""left"""	0	False	left
9.073860200005583	-161.85097045898436	"""yellow"""	"""left"""	0	False	left
9.090530000044964	-180.09349365234374	"""yellow"""	"""left"""	0	False	left
9.107173800002784	-188.88257446289063	"""yellow"""	"""left"""	0	False	left
9.123879699967802	-207.07864379882807	"""yellow"""	"""left"""	0	False	left
9.140549500007182	-216.1132141113281	"""yellow"""	"""left"""	0	False	left
9.157179599977098	-236.64422607421875	"""yellow"""	"""left"""	0	False	left
9.174045699997803	-247.35922851562495	"""yellow"""	"""left"""	0	False	left
9.190531900036149	-270.889599609375	"""yellow"""	"""left"""	0	False	left
9.207325399969704	-282.5295043945312	"""yellow"""	"""left"""	0	False	left
9.223804399953224	-303.8875305175781	"""yellow"""	"""left"""	0	False	left
9.240646500024011	-313.98240966796874	"""yellow"""	"""left"""	0	False	left
9.257303299964406	-335.707763671875	"""yellow"""	"""left"""	0	False	left
9.273890599957667	-347.4184936523437	"""yellow"""	"""left"""	0	False	left
9.290481699979864	-368.7583374023437	"""yellow"""	"""left"""	0	False	left
9.30734990001656	-379.6998046875	"""yellow"""	"""left"""	0	False	left
9.323719499981962	-397.14459228515625	"""yellow"""	"""left"""	0	False	left
9.34050729998853	-406.5205444335937	"""yellow"""	"""left"""	0	False	left
9.357070600031877	-425.7454467773437	"""yellow"""	"""left"""	0	False	left
9.373863499960862	-435.0027465820313	"""yellow"""	"""left"""	0	False	left
9.390445100027137	-453.995068359375	"""yellow"""	"""left"""	0	False	left
9.407295300043188	-463.38186035156247	"""yellow"""	"""left"""	0	False	left
9.423762800055556	-481.01491699218747	"""yellow"""	"""left"""	0	False	left
9.440672200056724	-490.57111816406245	"""yellow"""	"""left"""	0	False	left
9.456782400025986	-508.4129516601562	"""yellow"""	"""left"""	0	False	left
9.473985900054686	-516.6182006835937	"""yellow"""	"""left"""	0	False	left
9.49060520005878	-532.3515747070312	"""yellow"""	"""left"""	0	False	left
9.50731530005578	-540.4071533203124	"""yellow"""	"""left"""	0	False	left
9.52388220001012	-556.7005004882812	"""yellow"""	"""left"""	0	False	left
9.540617999969982	-564.5891967773438	"""yellow"""	"""left"""	0	False	left
9.557373099960389	-579.167431640625	"""yellow"""	"""left"""	0	False	left
9.573918299982324	-586.5291870117187	"""yellow"""	"""left"""	0	False	left
9.59022560005542	-600.9109497070312	"""yellow"""	"""left"""	0	False	left
9.608733400003985	-608.0370849609375	"""yellow"""	"""left"""	0	False	left
9.623328299960122	-621.9504638671875	"""yellow"""	"""left"""	0	False	left
9.640048500034029	-628.625830078125	"""yellow"""	"""left"""	0	False	left
9.65983200003393	-641.9398681640624	"""yellow"""	"""left"""	0	False	left
9.674793799989857	-648.2903320312499	"""yellow"""	"""left"""	0	False	left
9.691961499978788	-661.35205078125	"""yellow"""	"""left"""	0	False	left
9.707559900009072	-667.8541259765625	"""yellow"""	"""left"""	0	False	left
9.725891400012188	-680.94228515625	"""yellow"""	"""left"""	0	False	left
9.74267119995784	-687.240380859375	"""yellow"""	"""left"""	0	False	left
9.756910900003277	-700.2252685546874	"""yellow"""	"""left"""	0	False	left
9.776333500049075	-706.8086425781249	"""yellow"""	"""left"""	0	False	left
9.793458000058308	-718.89375	"""yellow"""	"""left"""	0	False	left
9.806819600053132	-724.864599609375	"""yellow"""	"""left"""	0	False	left
9.82389450003393	-737.60712890625	"""yellow"""	"""left"""	0	False	left
9.840696300030686	-743.7095214843749	"""yellow"""	"""left"""	0	False	left
9.856886600027792	-754.8169921875	"""yellow"""	"""left"""	0	False	left
