onset	duration	trial_type	hand	congruency	direction	ball_color	hit
28.4677734375	1.0	premove	right	congruent	right	red	0
29.4677734375	1.75	execution	right	congruent	right	red	1
31.2177734375	0.0	hit	right	congruent	right	red	1
35.1005859375	1.0009765625	premove	right	incongruent	left	yellow	0
36.1015625	1.8154296875	execution	right	incongruent	left	yellow	1
37.9169921875	0.0	hit	right	incongruent	left	yellow	1
41.18359375	1.0	premove	right	congruent	left	red	0
42.18359375	2.0166015625	execution	right	congruent	left	red	1
44.2001953125	0.0	hit	right	congruent	left	red	1
47.4677734375	0.9990234375	premove	right	incongruent	right	yellow	0
48.466796875	1.3994140625	execution	right	incongruent	right	yellow	1
49.8662109375	0.0	hit	right	incongruent	right	yellow	1
53.4833984375	1.0	premove	right	congruent	right	red	0
54.4833984375	1.283203125	execution	right	congruent	right	red	1
55.7666015625	0.0	hit	right	congruent	right	red	1
58.75	0.9990234375	premove	right	incongruent	left	yellow	0
59.7490234375	1.6337890625	execution	right	incongruent	left	yellow	1
61.3828125	0.0	hit	right	incongruent	left	yellow	1
64.6328125	1.0	premove	right	congruent	left	red	0
65.6328125	1.8994140625	execution	right	congruent	left	red	1
67.5322265625	0.0	hit	right	congruent	left	red	1
72.0322265625	1.0	premove	right	incongruent	right	yellow	0
73.0322265625	1.0498046875	execution	right	incongruent	right	yellow	1
74.08203125	0.0	hit	right	incongruent	right	yellow	1
78.048828125	1.0	premove	right	congruent	right	red	0
79.048828125	2.1328125	execution	right	congruent	right	red	1
81.181640625	0.0	hit	right	congruent	right	red	1
85.1982421875	1.0009765625	premove	right	incongruent	left	yellow	0
86.19921875	1.765625	execution	right	incongruent	left	yellow	1
87.96484375	0.0	hit	right	incongruent	left	yellow	1
91.3310546875	1.0009765625	premove	right	congruent	left	red	0
92.33203125	2.166015625	execution	right	congruent	left	red	1
94.498046875	0.0	hit	right	congruent	left	red	1
98.1474609375	1.0009765625	premove	right	congruent	right	red	0
99.1484375	1.6494140625	execution	right	congruent	right	red	1
100.7978515625	0.0	hit	right	congruent	right	red	1
104.3642578125	1.0	premove	right	incongruent	left	yellow	0
105.3642578125	1.283203125	execution	right	incongruent	left	yellow	1
106.6474609375	0.0	hit	right	incongruent	left	yellow	1
109.7470703125	1.0009765625	premove	right	incongruent	left	yellow	0
110.748046875	2.0654296875	execution	right	incongruent	left	yellow	1
112.8134765625	0.0	hit	right	incongruent	left	yellow	1
116.09765625	0.9990234375	premove	right	congruent	left	red	0
117.0966796875	1.1337890625	execution	right	congruent	left	red	1
118.23046875	0.0	hit	right	congruent	left	red	1
121.3466796875	1.0	premove	right	incongruent	right	yellow	0
122.3466796875	1.666015625	execution	right	incongruent	right	yellow	1
124.0126953125	0.0	hit	right	incongruent	right	yellow	1
127.4462890625	1.0	premove	right	congruent	right	red	0
128.4462890625	1.7998046875	execution	right	congruent	right	red	1
130.24609375	0.0	hit	right	congruent	right	red	1
133.9462890625	1.0	premove	right	incongruent	left	yellow	0
134.9462890625	1.099609375	execution	right	incongruent	left	yellow	1
136.0458984375	0.0	hit	right	incongruent	left	yellow	1
140.029296875	1.0	premove	right	congruent	left	red	0
141.029296875	1.7158203125	execution	right	congruent	left	red	1
142.7451171875	0.0	hit	right	congruent	left	red	1
146.37890625	1.0	premove	right	incongruent	right	yellow	0
147.37890625	1.6328125	execution	right	incongruent	right	yellow	1
149.01171875	0.0	hit	right	incongruent	right	yellow	1
152.8125	0.9990234375	premove	right	congruent	right	red	0
153.8115234375	1.4169921875	execution	right	congruent	right	red	1
155.228515625	0.0	hit	right	congruent	right	red	1
158.912109375	0.9990234375	premove	right	incongruent	left	yellow	0
159.9111328125	1.400390625	execution	right	incongruent	left	yellow	1
161.3115234375	0.0	hit	right	incongruent	left	yellow	1
164.7783203125	1.0	premove	right	congruent	left	red	0
165.7783203125	1.7490234375	execution	right	congruent	left	red	1
167.52734375	0.0	hit	right	congruent	left	red	1
170.8779296875	1.0	premove	right	incongruent	right	yellow	0
171.8779296875	1.5498046875	execution	right	incongruent	right	yellow	1
173.427734375	0.0	hit	right	incongruent	right	yellow	1
177.177734375	1.0	premove	right	congruent	right	red	0
178.177734375	1.3662109375	execution	right	congruent	right	red	1
179.5439453125	0.0	hit	right	congruent	right	red	1
183.2939453125	1.0	premove	right	incongruent	left	yellow	0
184.2939453125	1.033203125	execution	right	incongruent	left	yellow	1
185.3271484375	0.0	hit	right	incongruent	left	yellow	1
188.3271484375	1.0	premove	right	congruent	left	red	0
189.3271484375	1.8330078125	execution	right	congruent	left	red	1
191.16015625	0.0	hit	right	congruent	left	red	1
197.1103515625	0.9990234375	premove	right	incongruent	right	yellow	0
198.109375	1.333984375	execution	right	incongruent	right	yellow	1
199.443359375	0.0	hit	right	incongruent	right	yellow	1
203.41015625	0.9990234375	premove	right	congruent	right	red	0
204.4091796875	2.533203125	execution	right	congruent	right	red	1
206.9423828125	0.0	hit	right	congruent	right	red	1
211.2255859375	1.0009765625	premove	right	incongruent	left	yellow	0
212.2265625	1.798828125	execution	right	incongruent	left	yellow	1
214.025390625	0.0	hit	right	incongruent	left	yellow	1
217.0927734375	1.0	premove	right	congruent	left	red	0
218.0927734375	1.9990234375	execution	right	congruent	left	red	1
220.091796875	0.0	hit	right	congruent	left	red	1
224.775390625	1.0	premove	right	incongruent	right	yellow	0
225.775390625	1.3994140625	execution	right	incongruent	right	yellow	1
227.1748046875	0.0	hit	right	incongruent	right	yellow	1
231.1259765625	0.9990234375	premove	right	congruent	right	red	0
232.125	3.3662109375	execution	right	congruent	right	red	1
235.4912109375	0.0	hit	right	congruent	right	red	1
239.44140625	1.0	premove	right	incongruent	left	yellow	0
240.44140625	2.232421875	execution	right	incongruent	left	yellow	1
242.673828125	0.0	hit	right	incongruent	left	yellow	1
245.8408203125	1.0	premove	right	congruent	left	red	0
246.8408203125	1.533203125	execution	right	congruent	left	red	1
248.3740234375	0.0	hit	right	congruent	left	red	1
252.4736328125	1.0009765625	premove	right	incongruent	right	yellow	0
253.474609375	1.982421875	execution	right	incongruent	right	yellow	1
255.45703125	0.0	hit	right	incongruent	right	yellow	1
259.173828125	1.0	premove	right	congruent	right	red	0
260.173828125	1.8828125	execution	right	congruent	right	red	1
262.056640625	0.0	hit	right	congruent	right	red	1
265.08984375	1.0009765625	premove	right	incongruent	left	yellow	0
266.0908203125	1.365234375	execution	right	incongruent	left	yellow	1
267.4560546875	0.0	hit	right	incongruent	left	yellow	1
270.3896484375	1.0	premove	right	congruent	left	red	0
271.3896484375	1.8330078125	execution	right	congruent	left	red	1
273.22265625	0.0	hit	right	congruent	left	red	1
277.2734375	0.9990234375	premove	right	incongruent	right	yellow	0
278.2724609375	1.349609375	execution	right	incongruent	right	yellow	1
279.6220703125	0.0	hit	right	incongruent	right	yellow	1
283.2724609375	1.0	premove	right	congruent	right	red	0
284.2724609375	2.2001953125	execution	right	congruent	right	red	1
286.47265625	0.0	hit	right	congruent	right	red	1
290.505859375	1.0	premove	right	incongruent	left	yellow	0
291.505859375	2.3994140625	execution	right	incongruent	left	yellow	1
293.9052734375	0.0	hit	right	incongruent	left	yellow	1
297.23828125	1.0	premove	right	congruent	left	red	0
298.23828125	2.43359375	execution	right	congruent	left	red	1
300.671875	0.0	hit	right	congruent	left	red	1
304.421875	1.0	premove	right	incongruent	right	yellow	0
305.421875	1.6826171875	execution	right	incongruent	right	yellow	1
307.1044921875	0.0	hit	right	incongruent	right	yellow	1
310.587890625	1.0	premove	right	congruent	right	red	0
311.587890625	1.716796875	execution	right	congruent	right	red	1
313.3046875	0.0	hit	right	congruent	right	red	1
317.8212890625	1.0	premove	right	congruent	left	red	0
318.8212890625	1.0830078125	execution	right	congruent	left	red	1
319.904296875	0.0	hit	right	congruent	left	red	1
323.154296875	1.0	premove	right	congruent	left	red	0
324.154296875	1.7490234375	execution	right	congruent	left	red	1
325.9033203125	0.0	hit	right	congruent	left	red	1
329.25390625	1.0	premove	right	incongruent	right	yellow	0
330.25390625	1.599609375	execution	right	incongruent	right	yellow	1
331.853515625	0.0	hit	right	incongruent	right	yellow	1
334.8203125	1.0	premove	right	congruent	right	red	0
335.8203125	1.9326171875	execution	right	congruent	right	red	1
337.7529296875	0.0	hit	right	congruent	right	red	1
340.919921875	1.0	premove	right	incongruent	left	yellow	0
341.919921875	1.416015625	execution	right	incongruent	left	yellow	1
343.3359375	0.0	hit	right	incongruent	left	yellow	1
346.703125	1.0	premove	right	congruent	left	red	0
347.703125	1.533203125	execution	right	congruent	left	red	1
349.236328125	0.0	hit	right	congruent	left	red	1
