onset	duration	trial_type	hand	congruency	direction	ball_color	hit
4.158203125	1.0	premove	right	incongruent	left	yellow	0
5.158203125	4.25	execution	right	incongruent	left	yellow	1
9.408203125	0.0	hit	right	incongruent	left	yellow	1
12.9248046875	1.0	premove	right	congruent	left	red	0
13.9248046875	3.501953125	execution	right	congruent	left	red	1
17.4267578125	0.0	hit	right	congruent	left	red	1
20.2744140625	1.0	premove	right	incongruent	right	yellow	0
21.2744140625	3.5498046875	execution	right	incongruent	right	yellow	1
24.82421875	0.0	hit	right	incongruent	right	yellow	1
27.841796875	0.9990234375	premove	right	congruent	right	red	0
28.8408203125	4.033203125	execution	right	congruent	right	red	1
32.8740234375	0.0	hit	right	congruent	right	red	1
34.857421875	1.0	premove	right	incongruent	left	yellow	0
35.857421875	3.666015625	execution	right	incongruent	left	yellow	1
39.5234375	0.0	hit	right	incongruent	left	yellow	1
42.3408203125	0.9990234375	premove	right	congruent	left	red	0
43.33984375	4.283203125	execution	right	congruent	left	red	1
47.623046875	0.0	hit	right	congruent	left	red	1
50.623046875	1.0	premove	right	incongruent	right	yellow	0
51.623046875	3.2998046875	execution	right	incongruent	right	yellow	1
54.9228515625	0.0	hit	right	incongruent	right	yellow	1
58.2060546875	1.0	premove	right	congruent	right	red	0
59.2060546875	3.0498046875	execution	right	congruent	right	red	1
62.255859375	0.0	hit	right	congruent	right	red	1
65.072265625	1.001953125	premove	right	incongruent	left	yellow	0
66.07421875	3.5478515625	execution	right	incongruent	left	yellow	1
69.6220703125	0.0	hit	right	incongruent	left	yellow	1
72.505859375	1.0	premove	right	congruent	left	red	0
73.505859375	3.416015625	execution	right	congruent	left	red	1
76.921875	0.0	hit	right	congruent	left	red	1
79.9384765625	1.0	premove	right	incongruent	right	yellow	0
80.9384765625	3.1826171875	execution	right	incongruent	right	yellow	1
84.12109375	0.0	hit	right	incongruent	right	yellow	1
87.388671875	0.9990234375	premove	right	congruent	right	red	0
88.3876953125	3.1669921875	execution	right	congruent	right	red	1
91.5546875	0.0	hit	right	congruent	right	red	1
94.2890625	0.9990234375	premove	right	incongruent	left	yellow	0
95.2880859375	3.7158203125	execution	right	incongruent	left	yellow	1
99.00390625	0.0	hit	right	incongruent	left	yellow	1
101.970703125	1.0	premove	right	congruent	left	red	0
102.970703125	3.3330078125	execution	right	congruent	left	red	1
106.3037109375	0.0	hit	right	congruent	left	red	1
108.970703125	1.0	premove	right	incongruent	right	yellow	0
109.970703125	3.56640625	execution	right	incongruent	right	yellow	1
113.537109375	0.0	hit	right	incongruent	right	yellow	1
116.2197265625	1.0	premove	right	congruent	right	red	0
117.2197265625	3.31640625	execution	right	congruent	right	red	1
120.5361328125	0.0	hit	right	congruent	right	red	1
123.1533203125	1.0	premove	right	incongruent	left	yellow	0
124.1533203125	3.283203125	execution	right	incongruent	left	yellow	1
127.4365234375	0.0	hit	right	incongruent	left	yellow	1
130.01953125	1.0	premove	right	congruent	left	red	0
131.01953125	3.349609375	execution	right	congruent	left	red	1
134.369140625	0.0	hit	right	congruent	left	red	1
137.3857421875	1.0	premove	right	incongruent	right	yellow	0
138.3857421875	3.1494140625	execution	right	incongruent	right	yellow	1
141.53515625	0.0	hit	right	incongruent	right	yellow	1
144.46875	1.0	premove	right	congruent	right	red	0
145.46875	3.6162109375	execution	right	congruent	right	red	1
149.0849609375	0.0	hit	right	congruent	right	red	1
151.9345703125	1.0185546875	premove	right	incongruent	left	yellow	0
152.953125	3.1474609375	execution	right	incongruent	left	yellow	1
156.1005859375	0.0	hit	right	incongruent	left	yellow	1
159.2685546875	1.0	premove	right	congruent	left	red	0
160.2685546875	3.916015625	execution	right	congruent	left	red	1
164.1845703125	0.0	hit	right	congruent	left	red	1
167.03515625	1.0009765625	premove	right	incongruent	right	yellow	0
168.0361328125	3.1982421875	execution	right	incongruent	right	yellow	1
171.234375	0.0	hit	right	incongruent	right	yellow	1
174.2509765625	1.0	premove	right	congruent	right	red	0
