onset	duration	trial_type	hand	congruency	direction	ball_color	hit
9.8486328125	1.0	premove	left	congruent	left	red	0
10.8486328125	1.8505859375	execution	left	congruent	left	red	1
12.69921875	0.0	hit	left	congruent	left	red	1
16.515625	1.0	premove	left	incongruent	right	yellow	0
17.515625	1.8330078125	execution	left	incongruent	right	yellow	1
19.3486328125	0.0	hit	left	incongruent	right	yellow	1
23.21484375	1.0009765625	premove	left	congruent	right	red	0
24.2158203125	1.9990234375	execution	left	congruent	right	red	1
26.21484375	0.0	hit	left	congruent	right	red	1
30.1484375	1.0	premove	left	incongruent	left	yellow	0
31.1484375	2.7998046875	execution	left	incongruent	left	yellow	1
33.9482421875	0.0	hit	left	incongruent	left	yellow	1
38.0810546875	1.0	premove	left	congruent	left	red	0
39.0810546875	2.81640625	execution	left	congruent	left	red	1
41.8974609375	0.0	hit	left	congruent	left	red	1
45.4482421875	0.9990234375	premove	left	incongruent	right	yellow	0
46.447265625	2.1162109375	execution	left	incongruent	right	yellow	1
48.5634765625	0.0	hit	left	incongruent	right	yellow	1
51.8974609375	1.0	premove	left	congruent	right	red	0
52.8974609375	2.033203125	execution	left	congruent	right	red	1
54.9306640625	0.0	hit	left	congruent	right	red	1
58.3134765625	1.0	premove	left	incongruent	left	yellow	0
59.3134765625	2.216796875	execution	left	incongruent	left	yellow	1
61.5302734375	0.0	hit	left	incongruent	left	yellow	1
65.11328125	1.0	premove	left	congruent	left	red	0
66.11328125	2.033203125	execution	left	congruent	left	red	1
68.146484375	0.0	hit	left	congruent	left	red	1
71.8134765625	0.9990234375	premove	left	incongruent	right	yellow	0
72.8125	2.216796875	execution	left	incongruent	right	yellow	1
75.029296875	0.0	hit	left	incongruent	right	yellow	1
78.24609375	1.0	premove	left	congruent	right	red	0
79.24609375	1.783203125	execution	left	congruent	right	red	1
81.029296875	0.0	hit	left	congruent	right	red	1
84.3623046875	1.0	premove	left	incongruent	left	yellow	0
85.3623046875	2.1328125	execution	left	incongruent	left	yellow	1
87.4951171875	0.0	hit	left	incongruent	left	yellow	1
91.1455078125	1.0	premove	left	congruent	left	red	0
92.1455078125	2.0830078125	execution	left	congruent	left	red	1
94.228515625	0.0	hit	left	congruent	left	red	1
99.0615234375	1.0009765625	premove	left	incongruent	right	yellow	0
100.0625	1.8828125	execution	left	incongruent	right	yellow	1
101.9453125	0.0	hit	left	incongruent	right	yellow	1
105.578125	1.0	premove	left	congruent	right	red	0
106.578125	1.9833984375	execution	left	congruent	right	red	1
108.5615234375	0.0	hit	left	congruent	right	red	1
111.9951171875	0.9990234375	premove	left	incongruent	left	yellow	0
112.994140625	2.1162109375	execution	left	incongruent	left	yellow	1
115.1103515625	0.0	hit	left	incongruent	left	yellow	1
118.6279296875	1.0	premove	left	congruent	left	red	0
119.6279296875	2.515625	execution	left	congruent	left	red	1
122.1435546875	0.0	hit	left	congruent	left	red	1
125.744140625	1.0	premove	left	incongruent	right	yellow	0
126.744140625	2.31640625	execution	left	incongruent	right	yellow	1
