onset	duration	trial_type	hand	congruency	direction	ball_color	hit
11.21484375	1.0	premove	right	congruent	left	red	0
12.21484375	3.416015625	execution	right	congruent	left	red	1
15.630859375	0.0	hit	right	congruent	left	red	1
18.8974609375	1.0	premove	right	incongruent	right	yellow	0
19.8974609375	4.31640625	execution	right	incongruent	right	yellow	1
24.2138671875	0.0	hit	right	incongruent	right	yellow	1
27.5146484375	0.9990234375	premove	right	congruent	right	red	0
28.513671875	4.5	execution	right	congruent	right	red	1
33.013671875	0.0	hit	right	congruent	right	red	1
36.130859375	1.0	premove	right	incongruent	left	yellow	0
37.130859375	3.732421875	execution	right	incongruent	left	yellow	1
40.86328125	0.0	hit	right	incongruent	left	yellow	1
43.462890625	1.0009765625	premove	right	congruent	left	red	0
44.4638671875	4.0830078125	execution	right	congruent	left	red	1
48.546875	0.0	hit	right	congruent	left	red	1
50.8974609375	1.0	premove	right	incongruent	right	yellow	0
51.8974609375	4.4990234375	execution	right	incongruent	right	yellow	1
56.396484375	0.0	hit	right	incongruent	right	yellow	1
59.330078125	0.9990234375	premove	right	incongruent	right	yellow	0
60.3291015625	5.9189453125	execution	right	incongruent	right	yellow	1
66.248046875	0.0	hit	right	incongruent	right	yellow	1
69.5126953125	1.0	premove	right	incongruent	left	yellow	0
70.5126953125	4.9658203125	execution	right	incongruent	left	yellow	1
75.478515625	0.0	hit	right	incongruent	left	yellow	1
78.2783203125	1.0009765625	premove	right	congruent	left	red	0
79.279296875	4.9150390625	execution	right	congruent	left	red	1
84.1943359375	0.0	hit	right	congruent	left	red	1
86.5947265625	1.0	premove	right	incongruent	right	yellow	0
87.5947265625	4.9833984375	execution	right	incongruent	right	yellow	1
92.578125	0.0	hit	right	incongruent	right	yellow	1
95.6279296875	1.0	premove	right	congruent	right	red	0
96.6279296875	4.4990234375	execution	right	congruent	right	red	1
101.126953125	0.0	hit	right	congruent	right	red	1
104.09375	1.0	premove	right	incongruent	left	yellow	0
105.09375	3.46875	execution	right	incongruent	left	yellow	1
108.5625	0.0	hit	right	incongruent	left	yellow	1
111.193359375	1.0	premove	right	congruent	left	red	0
112.193359375	3.6162109375	execution	right	congruent	left	red	1
115.8095703125	0.0	hit	right	congruent	left	red	1
118.3271484375	1.0	premove	right	incongruent	right	yellow	0
119.3271484375	4.0654296875	execution	right	incongruent	right	yellow	1
123.392578125	0.0	hit	right	incongruent	right	yellow	1
126.3095703125	1.0	premove	right	congruent	right	red	0
127.3095703125	4.533203125	execution	right	congruent	right	red	1
131.8427734375	0.0	hit	right	congruent	right	red	1
134.6923828125	1.0009765625	premove	right	incongruent	left	yellow	0
135.693359375	3.8828125	execution	right	incongruent	left	yellow	1
139.576171875	0.0	hit	right	incongruent	left	yellow	1
142.1591796875	1.0	premove	right	congruent	left	red	0
143.1591796875	4.349609375	execution	right	congruent	left	red	1
147.5087890625	0.0	hit	right	congruent	left	red	1
149.8251953125	1.0	premove	right	incongruent	right	yellow	0
150.8251953125	5.716796875	execution	right	incongruent	right	yellow	1
156.5419921875	0.0	hit	right	incongruent	right	yellow	1
159.5244140625	1.0	premove	right	congruent	right	red	0
160.5244140625	5.6025390625	execution	right	congruent	right	red	1
166.126953125	0.0	hit	right	congruent	right	red	1
169.125	1.0	premove	right	incongruent	left	yellow	0
170.125	5.3984375	execution	right	incongruent	left	yellow	1
175.5234375	0.0	hit	right	incongruent	left	yellow	1
178.041015625	1.0	premove	right	congruent	left	red	0
179.041015625	4.5654296875	execution	right	congruent	left	red	1
183.6064453125	0.0	hit	right	congruent	left	red	1
186.056640625	1.0	premove	right	incongruent	right	yellow	0
187.056640625	4.599609375	execution	right	incongruent	right	yellow	1
191.65625	0.0	hit	right	incongruent	right	yellow	1
194.490234375	1.015625	premove	right	congruent	right	red	0
195.505859375	4.650390625	execution	right	congruent	right	red	1
200.15625	0.0	hit	right	congruent	right	red	1
202.8564453125	1.0	premove	right	incongruent	left	yellow	0
203.8564453125	4.349609375	execution	right	incongruent	left	yellow	1
208.2060546875	0.0	hit	right	incongruent	left	yellow	1
210.7060546875	1.0	premove	right	congruent	left	red	0
211.7060546875	4.41796875	execution	right	congruent	left	red	1
216.1240234375	0.0	hit	right	congruent	left	red	1
218.5556640625	1.0	premove	right	incongruent	right	yellow	0
219.5556640625	4.69921875	execution	right	incongruent	right	yellow	1
224.2548828125	0.0	hit	right	incongruent	right	yellow	1
226.9384765625	1.0	premove	right	congruent	right	red	0
227.9384765625	4.75	execution	right	congruent	right	red	1
232.6884765625	0.0	hit	right	congruent	right	red	1
235.50390625	1.0	premove	right	incongruent	left	yellow	0
236.50390625	3.75	execution	right	incongruent	left	yellow	1
240.25390625	0.0	hit	right	incongruent	left	yellow	1
242.6220703125	1.0	premove	right	congruent	left	red	0
