onset	duration	trial_type	hand	congruency	direction	ball_color	hit
3.19140625	1.0	premove	right	incongruent	left	yellow	0
4.19140625	2.2666015625	execution	right	incongruent	left	yellow	1
6.4580078125	0.0	hit	right	incongruent	left	yellow	1
9.57421875	1.0	premove	right	congruent	left	red	0
10.57421875	2.06640625	execution	right	congruent	left	red	1
12.640625	0.0	hit	right	congruent	left	red	1
15.4736328125	1.0	premove	right	incongruent	right	yellow	0
16.4736328125	2.501953125	execution	right	incongruent	right	yellow	1
18.9755859375	0.0	hit	right	incongruent	right	yellow	1
21.6904296875	1.0	premove	right	congruent	right	red	0
22.6904296875	2.3359375	execution	right	congruent	right	red	1
25.0263671875	0.0	hit	right	congruent	right	red	1
27.8740234375	1.0	premove	right	incongruent	left	yellow	0
28.8740234375	2.732421875	execution	right	incongruent	left	yellow	1
31.6064453125	0.0	hit	right	incongruent	left	yellow	1
34.0732421875	1.0009765625	premove	right	congruent	left	red	0
35.07421875	2.1484375	execution	right	congruent	left	red	1
37.22265625	0.0	hit	right	congruent	left	red	1
39.33984375	1.0	premove	right	incongruent	right	yellow	0
40.33984375	2.7001953125	execution	right	incongruent	right	yellow	1
43.0400390625	0.0	hit	right	incongruent	right	yellow	1
45.5732421875	1.0	premove	right	congruent	right	red	0
46.5732421875	1.9990234375	execution	right	congruent	right	red	1
48.572265625	0.0	hit	right	congruent	right	red	1
51.2392578125	1.0	premove	right	incongruent	left	yellow	0
52.2392578125	2.3994140625	execution	right	incongruent	left	yellow	1
54.638671875	0.0	hit	right	incongruent	left	yellow	1
57.3232421875	1.015625	premove	right	congruent	left	red	0
58.3388671875	2.75	execution	right	congruent	left	red	1
61.0888671875	0.0	hit	right	congruent	left	red	1
63.8720703125	1.0	premove	right	incongruent	right	yellow	0
64.8720703125	3.416015625	execution	right	incongruent	right	yellow	1
68.2880859375	0.0	hit	right	incongruent	right	yellow	1
71.2548828125	1.0	premove	right	congruent	right	red	0
72.2548828125	2.599609375	execution	right	congruent	right	red	1
74.8544921875	0.0	hit	right	congruent	right	red	1
77.3212890625	1.0	premove	right	incongruent	left	yellow	0
78.3212890625	3.19921875	execution	right	incongruent	left	yellow	1
81.5205078125	0.0	hit	right	incongruent	left	yellow	1
84.271484375	1.0	premove	right	congruent	left	red	0
85.271484375	2.7158203125	execution	right	congruent	left	red	1
87.9873046875	0.0	hit	right	congruent	left	red	1
90.7373046875	1.0	premove	right	incongruent	right	yellow	0
91.7373046875	2.9501953125	execution	right	incongruent	right	yellow	1
94.6875	0.0	hit	right	incongruent	right	yellow	1
97.353515625	1.0	premove	right	congruent	right	red	0
98.353515625	2.43359375	execution	right	congruent	right	red	1
100.787109375	0.0	hit	right	congruent	right	red	1
103.537109375	1.0	premove	right	incongruent	left	yellow	0
104.537109375	2.9658203125	execution	right	incongruent	left	yellow	1
107.5029296875	0.0	hit	right	incongruent	left	yellow	1
109.9697265625	1.0	premove	right	congruent	left	red	0
110.9697265625	2.3828125	execution	right	congruent	left	red	1
113.3525390625	0.0	hit	right	congruent	left	red	1
116.0703125	0.9990234375	premove	right	incongruent	right	yellow	0
117.0693359375	3.0517578125	execution	right	incongruent	right	yellow	1
120.12109375	0.0	hit	right	incongruent	right	yellow	1
122.6689453125	1.0	premove	right	congruent	right	red	0
123.6689453125	2.3662109375	execution	right	congruent	right	red	1
126.03515625	0.0	hit	right	congruent	right	red	1
128.052734375	1.015625	premove	right	incongruent	left	yellow	0
129.068359375	2.5341796875	execution	right	incongruent	left	yellow	1
131.6025390625	0.0	hit	right	incongruent	left	yellow	1
134.03515625	1.0009765625	premove	right	congruent	left	red	0
135.0361328125	2.0654296875	execution	right	congruent	left	red	1
137.1015625	0.0	hit	right	congruent	left	red	1
139.46875	1.0	premove	right	incongruent	right	yellow	0
140.46875	2.9658203125	execution	right	incongruent	right	yellow	1
143.4345703125	0.0	hit	right	incongruent	right	yellow	1
145.8017578125	1.0	premove	right	congruent	right	red	0
146.8017578125	2.3994140625	execution	right	congruent	right	red	1
149.201171875	0.0	hit	right	congruent	right	red	1
151.6357421875	1.0009765625	premove	right	incongruent	left	yellow	0
152.63671875	2.6806640625	execution	right	incongruent	left	yellow	1
155.3173828125	0.0	hit	right	incongruent	left	yellow	1
157.7197265625	0.9990234375	premove	right	congruent	left	red	0
158.71875	2.33203125	execution	right	congruent	left	red	1
161.05078125	0.0	hit	right	congruent	left	red	1
163.6171875	1.015625	premove	right	incongruent	right	yellow	0
164.6328125	2.4345703125	execution	right	incongruent	right	yellow	1
167.0673828125	0.0	hit	right	incongruent	right	yellow	1
169.400390625	1.0	premove	right	congruent	right	red	0
170.400390625	2.41796875	execution	right	congruent	right	red	1
172.818359375	0.0	hit	right	congruent	right	red	1
175.083984375	1.0	premove	right	incongruent	left	yellow	0
176.083984375	3.2998046875	execution	right	incongruent	left	yellow	1
179.3837890625	0.0	hit	right	incongruent	left	yellow	1
181.7333984375	1.0	premove	right	congruent	left	red	0
182.7333984375	2.416015625	execution	right	congruent	left	red	1
185.1494140625	0.0	hit	right	congruent	left	red	1
187.6494140625	1.0	premove	right	incongruent	right	yellow	0
188.6494140625	2.7666015625	execution	right	incongruent	right	yellow	1
191.416015625	0.0	hit	right	incongruent	right	yellow	1
193.81640625	1.0	premove	right	congruent	right	red	0
194.81640625	2.666015625	execution	right	congruent	right	red	1
197.482421875	0.0	hit	right	congruent	right	red	1
199.798828125	1.0009765625	premove	right	incongruent	left	yellow	0
200.7998046875	2.94921875	execution	right	incongruent	left	yellow	1
203.7490234375	0.0	hit	right	incongruent	left	yellow	1
206.05078125	1.0009765625	premove	right	congruent	left	red	0
207.0517578125	2.5966796875	execution	right	congruent	left	red	1
209.6484375	0.0	hit	right	congruent	left	red	1
212.06640625	1.0	premove	right	incongruent	right	yellow	0
213.06640625	2.6484375	execution	right	incongruent	right	yellow	1
215.71484375	0.0	hit	right	incongruent	right	yellow	1
217.8818359375	1.0	premove	right	congruent	right	red	0
218.8818359375	2.6826171875	execution	right	congruent	right	red	1
221.564453125	0.0	hit	right	congruent	right	red	1
223.84765625	1.0009765625	premove	right	incongruent	left	yellow	0
224.8486328125	2.9990234375	execution	right	incongruent	left	yellow	1
227.84765625	0.0	hit	right	incongruent	left	yellow	1
230.3310546875	1.0	premove	right	congruent	left	red	0
231.3310546875	2.69921875	execution	right	congruent	left	red	1
234.0302734375	0.0	hit	right	congruent	left	red	1
236.3154296875	1.0009765625	premove	right	incongruent	right	yellow	0
237.31640625	2.9638671875	execution	right	incongruent	right	yellow	1
240.2802734375	0.0	hit	right	incongruent	right	yellow	1
242.546875	1.0029296875	premove	right	congruent	right	red	0
243.5498046875	2.6474609375	execution	right	congruent	right	red	1
246.197265625	0.0	hit	right	congruent	right	red	1
250.080078125	1.0	premove	right	incongruent	left	yellow	0
251.080078125	2.8994140625	execution	right	incongruent	left	yellow	1
253.9794921875	0.0	hit	right	incongruent	left	yellow	1
256.1630859375	1.0	premove	right	congruent	left	red	0
257.1630859375	2.6826171875	execution	right	congruent	left	red	1
259.845703125	0.0	hit	right	congruent	left	red	1
262.162109375	1.0	premove	right	incongruent	right	yellow	0
263.162109375	2.716796875	execution	right	incongruent	right	yellow	1
265.87890625	0.0	hit	right	incongruent	right	yellow	1
268.3291015625	1.0	premove	right	congruent	right	red	0
269.3291015625	2.0498046875	execution	right	congruent	right	red	1
271.37890625	0.0	hit	right	congruent	right	red	1
273.8623046875	1.0	premove	right	incongruent	left	yellow	0
274.8623046875	2.7158203125	execution	right	incongruent	left	yellow	1
277.578125	0.0	hit	right	incongruent	left	yellow	1
279.86328125	1.0	premove	right	congruent	left	red	0
280.86328125	2.017578125	execution	right	congruent	left	red	1
282.880859375	0.0	hit	right	congruent	left	red	1
285.095703125	1.0	premove	right	incongruent	right	yellow	0
286.095703125	2.515625	execution	right	incongruent	right	yellow	1
288.611328125	0.0	hit	right	incongruent	right	yellow	1
290.8955078125	1.017578125	premove	right	congruent	right	red	0
291.9130859375	2.2978515625	execution	right	congruent	right	red	1
294.2109375	0.0	hit	right	congruent	right	red	1
296.4951171875	1.0	premove	right	incongruent	left	yellow	0
297.4951171875	2.9658203125	execution	right	incongruent	left	yellow	1
300.4609375	0.0	hit	right	incongruent	left	yellow	1
302.6943359375	1.0	premove	right	congruent	left	red	0
303.6943359375	2.4697265625	execution	right	congruent	left	red	1
306.1640625	0.0	hit	right	congruent	left	red	1
308.4443359375	1.0	premove	right	incongruent	right	yellow	0
309.4443359375	3.1162109375	execution	right	incongruent	right	yellow	1
312.560546875	0.0	hit	right	incongruent	right	yellow	1
315.0439453125	1.0	premove	right	congruent	right	red	0
316.0439453125	2.44921875	execution	right	congruent	right	red	1
318.4931640625	0.0	hit	right	congruent	right	red	1
320.6435546875	1.0	premove	right	incongruent	left	yellow	0
321.6435546875	2.90234375	execution	right	incongruent	left	yellow	1
324.5458984375	0.0	hit	right	incongruent	left	yellow	1
326.876953125	1.0	premove	right	congruent	left	red	0
327.876953125	2.19921875	execution	right	congruent	left	red	1
330.076171875	0.0	hit	right	congruent	left	red	1
331.9267578125	1.0	premove	right	incongruent	right	yellow	0
332.9267578125	3.0830078125	execution	right	incongruent	right	yellow	1
336.009765625	0.0	hit	right	incongruent	right	yellow	1
338.29296875	0.9990234375	premove	right	congruent	right	red	0
339.2919921875	2.7333984375	execution	right	congruent	right	red	1
342.025390625	0.0	hit	right	congruent	right	red	1
344.4755859375	1.0	premove	right	incongruent	left	yellow	0
345.4755859375	2.783203125	execution	right	incongruent	left	yellow	1
348.2587890625	0.0	hit	right	incongruent	left	yellow	1
350.55859375	1.0	premove	right	congruent	left	red	0
351.55859375	2.7666015625	execution	right	congruent	left	red	1
354.3251953125	0.0	hit	right	congruent	left	red	1
356.5751953125	1.0	premove	right	incongruent	right	yellow	0
357.5751953125	3.2666015625	execution	right	incongruent	right	yellow	1
360.841796875	0.0	hit	right	incongruent	right	yellow	1
363.1103515625	0.9990234375	premove	right	congruent	right	red	0
364.109375	3.05078125	execution	right	congruent	right	red	1
367.16015625	0.0	hit	right	congruent	right	red	1
