onset	duration	trial_type	hand	congruency	direction	ball_color	hit
14.39453125	1.0	premove	right	incongruent	left	yellow	0
15.39453125	1.93359375	execution	right	incongruent	left	yellow	1
17.328125	0.0	hit	right	incongruent	left	yellow	1
20.87890625	0.9990234375	premove	right	congruent	left	red	0
21.8779296875	2.4326171875	execution	right	congruent	left	red	1
24.310546875	0.0	hit	right	congruent	left	red	1
29.39453125	1.0	premove	right	incongruent	right	yellow	0
30.39453125	2.349609375	execution	right	incongruent	right	yellow	1
32.744140625	0.0	hit	right	incongruent	right	yellow	1
36.0771484375	1.0009765625	premove	right	congruent	right	red	0
37.078125	2.4658203125	execution	right	congruent	right	red	1
39.5439453125	0.0	hit	right	congruent	right	red	1
43.0439453125	1.0	premove	right	incongruent	left	yellow	0
44.0439453125	2.765625	execution	right	incongruent	left	yellow	1
46.8095703125	0.0	hit	right	incongruent	left	yellow	1
50.04296875	1.0	premove	right	congruent	left	red	0
51.04296875	2.5	execution	right	congruent	left	red	1
53.54296875	0.0	hit	right	congruent	left	red	1
56.6591796875	1.0	premove	right	incongruent	right	yellow	0
57.6591796875	2.150390625	execution	right	incongruent	right	yellow	1
59.8095703125	0.0	hit	right	incongruent	right	yellow	1
63.1591796875	1.0	premove	right	congruent	right	red	0
64.1591796875	1.849609375	execution	right	congruent	right	red	1
66.0087890625	0.0	hit	right	congruent	right	red	1
69.4443359375	0.9990234375	premove	right	incongruent	left	yellow	0
70.443359375	1.748046875	execution	right	incongruent	left	yellow	1
72.19140625	0.0	hit	right	incongruent	left	yellow	1
75.7587890625	1.0	premove	right	congruent	left	red	0
76.7587890625	2.31640625	execution	right	congruent	left	red	1
79.0751953125	0.0	hit	right	congruent	left	red	1
82.224609375	1.0	premove	right	incongruent	right	yellow	0
83.224609375	2.0498046875	execution	right	incongruent	right	yellow	1
85.2744140625	0.0	hit	right	incongruent	right	yellow	1
88.2578125	1.0	premove	right	congruent	right	red	0
89.2578125	1.9501953125	execution	right	congruent	right	red	1
91.2080078125	0.0	hit	right	congruent	right	red	1
94.724609375	1.0009765625	premove	right	incongruent	left	yellow	0
95.7255859375	2.2822265625	execution	right	incongruent	left	yellow	1
98.0078125	0.0	hit	right	incongruent	left	yellow	1
101.0576171875	1.0	premove	right	congruent	left	red	0
102.0576171875	2.2998046875	execution	right	congruent	left	red	1
104.357421875	0.0	hit	right	congruent	left	red	1
107.7919921875	0.9990234375	premove	right	incongruent	right	yellow	0
108.791015625	2.3828125	execution	right	incongruent	right	yellow	1
111.173828125	0.0	hit	right	incongruent	right	yellow	1
114.5400390625	1.0	premove	right	congruent	right	red	0
115.5400390625	2.466796875	execution	right	congruent	right	red	1
118.0068359375	0.0	hit	right	congruent	right	red	1
120.97265625	1.0009765625	premove	right	incongruent	left	yellow	0
121.9736328125	2.849609375	execution	right	incongruent	left	yellow	1
124.8232421875	0.0	hit	right	incongruent	left	yellow	1
128.072265625	1.0009765625	premove	right	congruent	left	red	0
129.0732421875	2.1845703125	execution	right	congruent	left	red	1
131.2578125	0.0	hit	right	congruent	left	red	1
134.7392578125	1.0	premove	right	incongruent	right	yellow	0
135.7392578125	1.849609375	execution	right	incongruent	right	yellow	1
137.5888671875	0.0	hit	right	incongruent	right	yellow	1
140.7890625	1.0	premove	right	congruent	right	red	0
141.7890625	2.916015625	execution	right	congruent	right	red	1
144.705078125	0.0	hit	right	congruent	right	red	1
147.98828125	1.0	premove	right	incongruent	left	yellow	0
148.98828125	2.033203125	execution	right	incongruent	left	yellow	1
151.021484375	0.0	hit	right	incongruent	left	yellow	1
155.271484375	1.0	premove	right	congruent	left	red	0
156.271484375	1.43359375	execution	right	congruent	left	red	1
157.705078125	0.0	hit	right	congruent	left	red	1
165.587890625	1.0	premove	right	incongruent	right	yellow	0
166.587890625	2.56640625	execution	right	incongruent	right	yellow	1
169.154296875	0.0	hit	right	incongruent	right	yellow	1
172.3544921875	1.0	premove	right	congruent	right	red	0
173.3544921875	1.849609375	execution	right	congruent	right	red	1
175.2041015625	0.0	hit	right	congruent	right	red	1
178.1376953125	1.0	premove	right	incongruent	left	yellow	0
179.1376953125	2.44921875	execution	right	incongruent	left	yellow	1
181.5869140625	0.0	hit	right	incongruent	left	yellow	1
184.4365234375	1.0	premove	right	congruent	left	red	0
185.4365234375	2.0830078125	execution	right	congruent	left	red	1
187.51953125	0.0	hit	right	congruent	left	red	1
190.5703125	1.0	premove	right	incongruent	right	yellow	0
191.5703125	2.2001953125	execution	right	incongruent	right	yellow	1
193.7705078125	0.0	hit	right	incongruent	right	yellow	1
196.8212890625	0.9990234375	premove	right	congruent	right	red	0
197.8203125	2.44921875	execution	right	congruent	right	red	1
200.26953125	0.0	hit	right	congruent	right	red	1
203.7353515625	1.0166015625	premove	right	incongruent	left	yellow	0
204.751953125	2.1171875	execution	right	incongruent	left	yellow	1
206.869140625	0.0	hit	right	incongruent	left	yellow	1
209.970703125	1.0009765625	premove	right	congruent	left	red	0
210.9716796875	2.197265625	execution	right	congruent	left	red	1
213.1689453125	0.0	hit	right	congruent	left	red	1
216.71875	1.0009765625	premove	right	incongruent	right	yellow	0
217.7197265625	2.8486328125	execution	right	incongruent	right	yellow	1
220.568359375	0.0	hit	right	incongruent	right	yellow	1
223.5185546875	1.0	premove	right	congruent	right	red	0
224.5185546875	1.7333984375	execution	right	congruent	right	red	1
226.251953125	0.0	hit	right	congruent	right	red	1
229.5185546875	1.0	premove	right	incongruent	left	yellow	0
230.5185546875	2.015625	execution	right	incongruent	left	yellow	1
232.5341796875	0.0	hit	right	incongruent	left	yellow	1
235.5009765625	1.0	premove	right	congruent	left	red	0
236.5009765625	2.25	execution	right	congruent	left	red	1
238.7509765625	0.0	hit	right	congruent	left	red	1
241.9345703125	1.0	premove	right	incongruent	right	yellow	0
242.9345703125	2.5166015625	execution	right	incongruent	right	yellow	1
245.451171875	0.0	hit	right	incongruent	right	yellow	1
248.9677734375	1.0	premove	right	congruent	right	red	0
249.9677734375	2.2822265625	execution	right	congruent	right	red	1
252.25	0.0	hit	right	congruent	right	red	1
255.4013671875	1.0009765625	premove	right	incongruent	left	yellow	0
256.40234375	2.5146484375	execution	right	incongruent	left	yellow	1
258.9169921875	0.0	hit	right	incongruent	left	yellow	1
262.033203125	1.0	premove	right	congruent	left	red	0
263.033203125	2.46875	execution	right	congruent	left	red	1
265.501953125	0.0	hit	right	congruent	left	red	1
268.44921875	1.001953125	premove	right	incongruent	right	yellow	0
269.451171875	3.015625	execution	right	incongruent	right	yellow	1
272.466796875	0.0	hit	right	incongruent	right	yellow	1
275.7490234375	1.0009765625	premove	right	congruent	right	red	0
276.75	2.0322265625	execution	right	congruent	right	red	1
278.7822265625	0.0	hit	right	congruent	right	red	1
281.6005859375	1.0009765625	premove	right	incongruent	left	yellow	0
282.6015625	2.080078125	execution	right	incongruent	left	yellow	1
284.681640625	0.0	hit	right	incongruent	left	yellow	1
288.533203125	0.9990234375	premove	right	congruent	left	red	0
289.5322265625	2.533203125	execution	right	congruent	left	red	1
292.0654296875	0.0	hit	right	congruent	left	red	1
294.998046875	1.0009765625	premove	right	incongruent	right	yellow	0
295.9990234375	2.3994140625	execution	right	incongruent	right	yellow	1
298.3984375	0.0	hit	right	incongruent	right	yellow	1
301.431640625	1.0	premove	right	congruent	right	red	0
302.431640625	2.6494140625	execution	right	congruent	right	red	1
305.0810546875	0.0	hit	right	congruent	right	red	1
308.21484375	1.0	premove	right	incongruent	left	yellow	0
309.21484375	2.599609375	execution	right	incongruent	left	yellow	1
311.814453125	0.0	hit	right	incongruent	left	yellow	1
314.9140625	1.0009765625	premove	right	congruent	left	red	0
315.9150390625	2.69921875	execution	right	congruent	left	red	1
