onset	duration	trial_type	hand	congruency	direction	ball_color	hit
7.2685546875	1.0029296875	premove	left	incongruent	left	yellow	0
8.271484375	2.197265625	execution	left	incongruent	left	yellow	1
10.46875	0.0	hit	left	incongruent	left	yellow	1
14.1025390625	1.0	premove	left	congruent	left	red	0
15.1025390625	1.8828125	execution	left	congruent	left	red	1
16.9853515625	0.0	hit	left	congruent	left	red	1
20.3349609375	1.0	premove	left	incongruent	right	yellow	0
21.3349609375	2.1015625	execution	left	incongruent	right	yellow	1
23.4365234375	0.0	hit	left	incongruent	right	yellow	1
26.6357421875	0.9990234375	premove	left	congruent	right	red	0
27.634765625	2.2333984375	execution	left	congruent	right	red	1
29.8681640625	0.0	hit	left	congruent	right	red	1
33.201171875	1.0	premove	left	incongruent	left	yellow	0
34.201171875	2.1826171875	execution	left	incongruent	left	yellow	1
36.3837890625	0.0	hit	left	incongruent	left	yellow	1
38.6015625	1.0	premove	left	congruent	left	red	0
39.6015625	2.2158203125	execution	left	congruent	left	red	1
41.8173828125	0.0	hit	left	congruent	left	red	1
45.818359375	0.9990234375	premove	left	incongruent	right	yellow	0
46.8173828125	3.2666015625	execution	left	incongruent	right	yellow	1
50.083984375	0.0	hit	left	incongruent	right	yellow	1
59.0166015625	1.0	premove	left	congruent	right	red	0
60.0166015625	1.8330078125	execution	left	congruent	right	red	1
61.849609375	0.0	hit	left	congruent	right	red	1
64.900390625	1.0	premove	left	incongruent	left	yellow	0
65.900390625	2.4990234375	execution	left	incongruent	left	yellow	1
68.3994140625	0.0	hit	left	incongruent	left	yellow	1
71.6005859375	0.9990234375	premove	left	congruent	left	red	0
72.599609375	1.75	execution	left	congruent	left	red	1
74.349609375	0.0	hit	left	congruent	left	red	1
77.6328125	0.9990234375	premove	left	incongruent	right	yellow	0
78.6318359375	1.6669921875	execution	left	incongruent	right	yellow	1
80.298828125	0.0	hit	left	incongruent	right	yellow	1
83.515625	1.0	premove	left	congruent	right	red	0
84.515625	1.716796875	execution	left	congruent	right	red	1
86.232421875	0.0	hit	left	congruent	right	red	1
89.015625	1.0	premove	left	incongruent	left	yellow	0
90.015625	1.8505859375	execution	left	incongruent	left	yellow	1
91.8662109375	0.0	hit	left	incongruent	left	yellow	1
94.8828125	1.0166015625	premove	left	congruent	left	red	0
95.8994140625	1.6826171875	execution	left	congruent	left	red	1
97.58203125	0.0	hit	left	congruent	left	red	1
100.8828125	0.9990234375	premove	left	incongruent	right	yellow	0
101.8818359375	1.9169921875	execution	left	incongruent	right	yellow	1
103.798828125	0.0	hit	left	incongruent	right	yellow	1
106.7314453125	1.0	premove	left	congruent	right	red	0
107.7314453125	2.134765625	execution	left	congruent	right	red	1
109.8662109375	0.0	hit	left	congruent	right	red	1
112.78125	1.0166015625	premove	left	incongruent	left	yellow	0
113.7978515625	2.1025390625	execution	left	incongruent	left	yellow	1
115.900390625	0.0	hit	left	incongruent	left	yellow	1
118.9306640625	1.001953125	premove	left	congruent	left	red	0
119.9326171875	2.2314453125	execution	left	congruent	left	red	1
122.1640625	0.0	hit	left	congruent	left	red	1
125.3642578125	1.0	premove	left	incongruent	right	yellow	0
126.3642578125	2.1826171875	execution	left	incongruent	right	yellow	1
128.546875	0.0	hit	left	incongruent	right	yellow	1
131.580078125	1.0	premove	left	congruent	right	red	0
132.580078125	2.2666015625	execution	left	congruent	right	red	1
134.8466796875	0.0	hit	left	congruent	right	red	1
137.9638671875	1.0	premove	left	incongruent	left	yellow	0
138.9638671875	2.099609375	execution	left	incongruent	left	yellow	1
141.0634765625	0.0	hit	left	incongruent	left	yellow	1
144.1962890625	1.0029296875	premove	left	congruent	left	red	0
145.19921875	2.11328125	execution	left	congruent	left	red	1
147.3125	0.0	hit	left	congruent	left	red	1
150.5126953125	1.0	premove	left	incongruent	right	yellow	0
151.5126953125	2.2001953125	execution	left	incongruent	right	yellow	1
153.712890625	0.0	hit	left	incongruent	right	yellow	1
156.6298828125	0.9990234375	premove	left	congruent	right	red	0
157.62890625	2.0830078125	execution	left	congruent	right	red	1
159.7119140625	0.0	hit	left	congruent	right	red	1
162.6787109375	1.0	premove	left	incongruent	left	yellow	0
163.6787109375	2.2998046875	execution	left	incongruent	left	yellow	1
165.978515625	0.0	hit	left	incongruent	left	yellow	1
168.9619140625	1.0	premove	left	congruent	left	red	0
169.9619140625	1.8994140625	execution	left	congruent	left	red	1
171.861328125	0.0	hit	left	congruent	left	red	1
175.01171875	1.0	premove	left	incongruent	right	yellow	0
176.01171875	1.6162109375	execution	left	incongruent	right	yellow	1
177.6279296875	0.0	hit	left	incongruent	right	yellow	1
180.7119140625	1.0	premove	left	congruent	right	red	0
181.7119140625	2.166015625	execution	left	congruent	right	red	1
183.8779296875	0.0	hit	left	congruent	right	red	1
190.09375	1.0	premove	left	incongruent	left	yellow	0
191.09375	1.7666015625	execution	left	incongruent	left	yellow	1
192.8603515625	0.0	hit	left	incongruent	left	yellow	1
196.09375	1.0	premove	left	congruent	left	red	0
197.09375	1.68359375	execution	left	congruent	left	red	1
198.77734375	0.0	hit	left	congruent	left	red	1
201.9931640625	1.0	premove	left	incongruent	right	yellow	0
202.9931640625	2.2998046875	execution	left	incongruent	right	yellow	1
205.29296875	0.0	hit	left	incongruent	right	yellow	1
208.1767578125	1.0	premove	left	congruent	right	red	0
209.1767578125	2.0166015625	execution	left	congruent	right	red	1
211.193359375	0.0	hit	left	congruent	right	red	1
214.193359375	0.9990234375	premove	left	incongruent	left	yellow	0
215.1923828125	2.552734375	execution	left	incongruent	left	yellow	1
217.7451171875	0.0	hit	left	incongruent	left	yellow	1
220.826171875	1.0	premove	left	congruent	left	red	0
221.826171875	1.75	execution	left	congruent	left	red	1
223.576171875	0.0	hit	left	congruent	left	red	1
226.4931640625	1.015625	premove	left	incongruent	right	yellow	0
227.5087890625	1.716796875	execution	left	incongruent	right	yellow	1
229.2255859375	0.0	hit	left	incongruent	right	yellow	1
232.17578125	1.0	premove	left	congruent	right	red	0
233.17578125	2.0	execution	left	congruent	right	red	1
235.17578125	0.0	hit	left	congruent	right	red	1
238.1923828125	1.0	premove	left	incongruent	left	yellow	0
239.1923828125	2.666015625	execution	left	incongruent	left	yellow	1
241.8583984375	0.0	hit	left	incongruent	left	yellow	1
244.7421875	1.0	premove	left	congruent	left	red	0
245.7421875	1.8828125	execution	left	congruent	left	red	1
247.625	0.0	hit	left	congruent	left	red	1
250.4248046875	1.0	premove	left	incongruent	right	yellow	0
251.4248046875	1.4833984375	execution	left	incongruent	right	yellow	1
252.908203125	0.0	hit	left	incongruent	right	yellow	1
255.9580078125	1.0	premove	left	congruent	right	red	0
256.9580078125	1.56640625	execution	left	congruent	right	red	1
258.5244140625	0.0	hit	left	congruent	right	red	1
261.740234375	1.0	premove	left	incongruent	left	yellow	0
262.740234375	2.1005859375	execution	left	incongruent	left	yellow	1
264.8408203125	0.0	hit	left	incongruent	left	yellow	1
267.6904296875	1.0	premove	left	congruent	left	red	0
268.6904296875	1.783203125	execution	left	congruent	left	red	1
270.4736328125	0.0	hit	left	congruent	left	red	1
273.375	0.998046875	premove	left	incongruent	right	yellow	0
274.373046875	2.0029296875	execution	left	incongruent	right	yellow	1
276.3759765625	0.0	hit	left	incongruent	right	yellow	1
279.4736328125	1.0	premove	left	congruent	right	red	0
280.4736328125	1.69921875	execution	left	congruent	right	red	1
282.1728515625	0.0	hit	left	congruent	right	red	1
285.7236328125	1.0	premove	left	incongruent	left	yellow	0
286.7236328125	2.2822265625	execution	left	incongruent	left	yellow	1
289.005859375	0.0	hit	left	incongruent	left	yellow	1
291.9228515625	1.0	premove	left	congruent	left	red	0
292.9228515625	2.0498046875	execution	left	congruent	left	red	1
294.97265625	0.0	hit	left	congruent	left	red	1
297.8388671875	1.0	premove	left	incongruent	right	yellow	0
298.8388671875	2.06640625	execution	left	incongruent	right	yellow	1
300.9052734375	0.0	hit	left	incongruent	right	yellow	1
303.6728515625	1.015625	premove	left	congruent	right	red	0
304.6884765625	1.7001953125	execution	left	congruent	right	red	1
306.388671875	0.0	hit	left	congruent	right	red	1
309.9052734375	1.0009765625	premove	left	incongruent	left	yellow	0
310.90625	2.2822265625	execution	left	incongruent	left	yellow	1
313.1884765625	0.0	hit	left	incongruent	left	yellow	1
316.0556640625	0.9990234375	premove	left	congruent	left	red	0
317.0546875	2.06640625	execution	left	congruent	left	red	1
319.12109375	0.0	hit	left	congruent	left	red	1
322.0380859375	1.0	premove	left	incongruent	right	yellow	0
323.0380859375	2.5166015625	execution	left	incongruent	right	yellow	1
325.5546875	0.0	hit	left	incongruent	right	yellow	1
328.5048828125	1.0	premove	left	congruent	right	red	0
329.5048828125	2.2490234375	execution	left	congruent	right	red	1
331.75390625	0.0	hit	left	congruent	right	red	1
334.6044921875	1.0	premove	left	incongruent	left	yellow	0
335.6044921875	2.015625	execution	left	incongruent	left	yellow	1
337.6201171875	0.0	hit	left	incongruent	left	yellow	1
340.7548828125	0.9990234375	premove	left	congruent	left	red	0
341.75390625	2.0166015625	execution	left	congruent	left	red	1
343.7705078125	0.0	hit	left	congruent	left	red	1
346.8037109375	1.0	premove	left	incongruent	right	yellow	0
347.8037109375	2.166015625	execution	left	incongruent	right	yellow	1
349.9697265625	0.0	hit	left	incongruent	right	yellow	1
352.953125	1.0009765625	premove	left	congruent	right	red	0
353.9541015625	1.8994140625	execution	left	congruent	right	red	1
355.853515625	0.0	hit	left	congruent	right	red	1
359.5029296875	1.0	premove	left	incongruent	left	yellow	0
360.5029296875	1.8837890625	execution	left	incongruent	left	yellow	1
362.38671875	0.0	hit	left	incongruent	left	yellow	1
365.4033203125	1.0185546875	premove	left	congruent	left	red	0
366.421875	1.564453125	execution	left	congruent	left	red	1
367.986328125	0.0	hit	left	congruent	left	red	1
370.8857421875	1.0	premove	left	incongruent	right	yellow	0
371.8857421875	1.93359375	execution	left	incongruent	right	yellow	1
373.8193359375	0.0	hit	left	incongruent	right	yellow	1
376.8857421875	1.0	premove	left	congruent	right	red	0
377.8857421875	1.966796875	execution	left	congruent	right	red	1
379.8525390625	0.0	hit	left	congruent	right	red	1
